"","organism_key","taxon","km100","km10","coord_system"
"1","NBNORG0000009824","Anasimyia contracta","SM","72 80 83 91 93","OSGB"
"2","NBNORG0000009824","Anasimyia contracta","NZ","14 16 24 27 33 34","OSGB"
"3","NBNORG0000009824","Anasimyia contracta","NT","52 63 64","OSGB"
"4","NBNORG0000009824","Anasimyia contracta","NU","00","OSGB"
"5","NBNORG0000009824","Anasimyia contracta","NS","33 35 41 75 88 89","OSGB"
"6","NBNORG0000009824","Anasimyia contracta","ST","19 27 28 33 34 38 40 41 42 44 48 55 57 59 60 61 64 66 73","OSGB"
"7","NBNORG0000009824","Anasimyia contracta","NN","52","OSGB"
"8","NBNORG0000009824","Anasimyia contracta","SK","00 23 27 35 39 43 44 45 46 47 48 49 53 57 58 63 66 73 80","OSGB"
"9","NBNORG0000009824","Anasimyia contracta","SH","33 38 46 47 53","OSGB"
"10","NBNORG0000009824","Anasimyia contracta","SN","10 14 30 40 41 51 57 62 69 79","OSGB"
"11","NBNORG0000009824","Anasimyia contracta","SW","62 83 87 96","OSGB"
"12","NBNORG0000009824","Anasimyia contracta","TG","30 31 32 41 42","OSGB"
"13","NBNORG0000009824","Anasimyia contracta","NH","95","OSGB"
"14","NBNORG0000009824","Anasimyia contracta","NY","56","OSGB"
"15","NBNORG0000009824","Anasimyia contracta","SO","05 09 14 34 41 51 60 61 66 71 72 78 82 86 91 92 95 96 98 99","OSGB"
"16","NBNORG0000009824","Anasimyia contracta","TQ","01 05 07 09 14 15 16 17 18 19 21 22 24 25 26 28 29 31 34 35 47 48 49 53 57 58 59 60 63 66 67 68 69 76 77 78 79 85 89 91 92 96 97 99","OSGB"
"17","NBNORG0000009824","Anasimyia contracta","SX","35 87","OSGB"
"18","NBNORG0000009824","Anasimyia contracta","TL","00 02 03 09 16 18 26 28 29 30 35 36 39 41 52 56 57 61 68 77 78 91 98 99","OSGB"
"19","NBNORG0000009824","Anasimyia contracta","SZ","08 39 68","OSGB"
"20","NBNORG0000009824","Anasimyia contracta","TF","03 11 15 16 20 62 90","OSGB"
"21","NBNORG0000009824","Anasimyia contracta","TR","01 02 03 16 35 36","OSGB"
"22","NBNORG0000009824","Anasimyia contracta","SY","59 67 68 78 98","OSGB"
"23","NBNORG0000009824","Anasimyia contracta","TM","03 14 15 25 35 37 39 46 47","OSGB"
"24","NBNORG0000009824","Anasimyia contracta","SJ","17 20 22 28 34 35 43 45 49 50 53 57 59 66 67 78 79 88 93 99","OSGB"
"25","NBNORG0000009824","Anasimyia contracta","SD","17 34 39 41 43 47 48 53 55 70 73 80 90","OSGB"
"26","NBNORG0000009824","Anasimyia contracta","SR","99","OSGB"
"27","NBNORG0000009824","Anasimyia contracta","SS","43 59 69 78 79","OSGB"
"28","NBNORG0000009824","Anasimyia contracta","SU","00 02 10 29 31 40 43 46 49 50 51 56 60 66 67 73 77 82 84 88 95","OSGB"
"29","NBNORG0000009824","Anasimyia contracta","SP","09 13 15 17 19 28 29 36 37 38 41 61 76 78 85 96","OSGB"
"30","NBNORG0000009824","Anasimyia contracta","SE","30 33 36 50 54 58 61 66 70 71 74 77 88 90","OSGB"
"31","NBNORG0000009825","Anasimyia interpuncta","SP","87","OSGB"
"32","NBNORG0000009825","Anasimyia interpuncta","TG","10 30","OSGB"
"33","NBNORG0000009825","Anasimyia interpuncta","TQ","17 47 48 57 58 60 71 91","OSGB"
"34","NBNORG0000009825","Anasimyia interpuncta","TL","19 21 26 28 29 44 56 57 70 78 98 99","OSGB"
"35","NBNORG0000009825","Anasimyia interpuncta","SM","83","OSGB"
"36","NBNORG0000009825","Anasimyia interpuncta","TM","37","OSGB"
"37","NBNORG0000009826","Anasimyia lineata","ND","28","OSGB"
"38","NBNORG0000009826","Anasimyia lineata","SP","07 09 13 17 19 27 36 37 38 41 44 51 56 62 74 76 81 85 96","OSGB"
"39","NBNORG0000009826","Anasimyia lineata","NN","13 53 63 65 69 91 92 95 96","OSGB"
"40","NBNORG0000009826","Anasimyia lineata","NH","45 55 59 67 70 77 80 81 87 91 95","OSGB"
"41","NBNORG0000009826","Anasimyia lineata","NK","14","OSGB"
"42","NBNORG0000009826","Anasimyia lineata","NO","03 13 14 22 23 29 36 49 55 65","OSGB"
"43","NBNORG0000009826","Anasimyia lineata","NF","71 72 73 76","OSGB"
"44","NBNORG0000009826","Anasimyia lineata","N","50","OSNI"
"45","NBNORG0000009826","Anasimyia lineata","SE","21 29 30 31 40 42 50 54 58 59 61 62 63 66 71 72 73 74 77 83 88 98","OSGB"
"46","NBNORG0000009826","Anasimyia lineata","NX","15 18 25 55 64 65 74 79 87 89 95 97","OSGB"
"47","NBNORG0000009826","Anasimyia lineata","NS","33 36 42 56 57 66 67 89 98 99","OSGB"
"48","NBNORG0000009826","Anasimyia lineata","NZ","01 16 27 33","OSGB"
"49","NBNORG0000009826","Anasimyia lineata","NW","10","OSGB"
"50","NBNORG0000009826","Anasimyia lineata","SD","17 34 41 44 47 50 53 54 59 61 70 71 86 90","OSGB"
"51","NBNORG0000009826","Anasimyia lineata","R","55","OSNI"
"52","NBNORG0000009826","Anasimyia lineata","SU","20 30 31 40 46 56 58 60 66 69 70 72 73 74 75 77 82 83 85 86 91 92 93 94 95 96 99","OSGB"
"53","NBNORG0000009826","Anasimyia lineata","SC","39","OSGB"
"54","NBNORG0000009826","Anasimyia lineata","NR","46 92","OSGB"
"55","NBNORG0000009826","Anasimyia lineata","TM","01 02 25 35 37 45 46 47 48 49 59","OSGB"
"56","NBNORG0000009826","Anasimyia lineata","TF","10 15 16 17 25 36 71 90 91","OSGB"
"57","NBNORG0000009826","Anasimyia lineata","H","81","OSNI"
"58","NBNORG0000009826","Anasimyia lineata","TL","02 08 10 12 19 26 27 28 29 30 36 45 50 56 57 68 70 78 87 89 97 98 99","OSGB"
"59","NBNORG0000009826","Anasimyia lineata","HY","51","OSGB"
"60","NBNORG0000009826","Anasimyia lineata","NY","02 08 10 35 43 44 46 52 53 56 60 66","OSGB"
"61","NBNORG0000009826","Anasimyia lineata","SM","72 82 83 93","OSGB"
"62","NBNORG0000009826","Anasimyia lineata","SO","05 14 19 34 61 70 71 72 75 77 82 83 84 85 86 96","OSGB"
"63","NBNORG0000009826","Anasimyia lineata","SV","91","OSGB"
"64","NBNORG0000009826","Anasimyia lineata","ST","21 24 28 32 33 34 36 38 41 43 44 46 47 48 50 61 70 71 74 76 82","OSGB"
"65","NBNORG0000009826","Anasimyia lineata","NT","06 16 27 29 31 42 47 48 52 53 63 75 83","OSGB"
"66","NBNORG0000009826","Anasimyia lineata","SH","23 32 33 36 37 38 43 44 46 47 48 53 57 58 63 64 72 74 75 76 77 85 87 95","OSGB"
"67","NBNORG0000009826","Anasimyia lineata","SY","08 89 98 99","OSGB"
"68","NBNORG0000009826","Anasimyia lineata","SW","53 83 96","OSGB"
"69","NBNORG0000009826","Anasimyia lineata","NJ","01 26 91","OSGB"
"70","NBNORG0000009826","Anasimyia lineata","SN","03 12 14 24 31 44 45 56 57 62 63 65 66 69 70 76 92 96","OSGB"
"71","NBNORG0000009826","Anasimyia lineata","TA","14","OSGB"
"72","NBNORG0000009826","Anasimyia lineata","SJ","01 05 07 11 20 28 29 31 33 35 37 40 41 43 45 46 49 50 53 54 56 57 60 65 67 68 72 73 74 77 78 82 83 84 85 88 89 92 95 97 98 99","OSGB"
"73","NBNORG0000009826","Anasimyia lineata","NC","50 51 52","OSGB"
"74","NBNORG0000009826","Anasimyia lineata","TR","01 02 04 15 16 23","OSGB"
"75","NBNORG0000009826","Anasimyia lineata","SS","41 58 59 69 78 79","OSGB"
"76","NBNORG0000009826","Anasimyia lineata","TQ","00 01 04 05 06 07 09 11 13 15 16 17 19 24 25 28 29 31 32 34 35 38 39 40 42 46 47 48 49 50 51 53 54 57 58 59 60 63 67 68 69 74 75 77 78 82 84 85 88 89 92 93","OSGB"
"77","NBNORG0000009826","Anasimyia lineata","SK","02 22 32 35 38 44 45 48 49 50 53 54 58 59 63 67 68 73 96 97","OSGB"
"78","NBNORG0000009826","Anasimyia lineata","SX","17 25 26 84 87","OSGB"
"79","NBNORG0000009826","Anasimyia lineata","SZ","08 19 39 68","OSGB"
"80","NBNORG0000009826","Anasimyia lineata","TG","02 12 20 23 30 31 32 41 42","OSGB"
"81","NBNORG0000009827","Anasimyia lunulata","ST","21","OSGB"
"82","NBNORG0000009827","Anasimyia lunulata","SJ","01 78","OSGB"
"83","NBNORG0000009827","Anasimyia lunulata","SH","29 33 38 44 46 47 48 53 58 75","OSGB"
"84","NBNORG0000009827","Anasimyia lunulata","NF","71 72 76","OSGB"
"85","NBNORG0000009827","Anasimyia lunulata","NX","15 89","OSGB"
"86","NBNORG0000009827","Anasimyia lunulata","SW","32","OSGB"
"87","NBNORG0000009827","Anasimyia lunulata","NT","41","OSGB"
"88","NBNORG0000009827","Anasimyia lunulata","NY","43","OSGB"
"89","NBNORG0000009827","Anasimyia lunulata","SZ","08","OSGB"
"90","NBNORG0000009827","Anasimyia lunulata","SP","38","OSGB"
"91","NBNORG0000009827","Anasimyia lunulata","NJ","91","OSGB"
"92","NBNORG0000009827","Anasimyia lunulata","SM","72 73 83","OSGB"
"93","NBNORG0000009827","Anasimyia lunulata","SN","03 14 24 41 44 45 55 65 66 88 90","OSGB"
"94","NBNORG0000009827","Anasimyia lunulata","SU","11 20 30 84 94","OSGB"
"95","NBNORG0000009827","Anasimyia lunulata","NC","02","OSGB"
"96","NBNORG0000009827","Anasimyia lunulata","SS","87","OSGB"
"97","NBNORG0000009827","Anasimyia lunulata","SC","39","OSGB"
"98","NBNORG0000009827","Anasimyia lunulata","SX","35 67 77","OSGB"
"99","NBNORG0000009827","Anasimyia lunulata","SO","12 80 82","OSGB"
"100","NBNORG0000009827","Anasimyia lunulata","SK","53","OSGB"
"101","NBNORG0000009828","Anasimyia transfuga","NS","66 97","OSGB"
"102","NBNORG0000009828","Anasimyia transfuga","SW","32 53","OSGB"
"103","NBNORG0000009828","Anasimyia transfuga","SE","02 24 30 40 50 51 63 72 73 74 77 92","OSGB"
"104","NBNORG0000009828","Anasimyia transfuga","SD","34 41 47 70 71 90","OSGB"
"105","NBNORG0000009828","Anasimyia transfuga","SP","09 17 28 31 37 38 40 50 51 77 96","OSGB"
"106","NBNORG0000009828","Anasimyia transfuga","NO","55","OSGB"
"107","NBNORG0000009828","Anasimyia transfuga","TL","03 18 26 28 29 36 45 48 52 56 57 68 98","OSGB"
"108","NBNORG0000009828","Anasimyia transfuga","SO","19 72 80 82 93 99","OSGB"
"109","NBNORG0000009828","Anasimyia transfuga","SX","46 88","OSGB"
"110","NBNORG0000009828","Anasimyia transfuga","SS","58 59 69","OSGB"
"111","NBNORG0000009828","Anasimyia transfuga","SZ","08 59 68","OSGB"
"112","NBNORG0000009828","Anasimyia transfuga","TG","13 22 30 31 32 42","OSGB"
"113","NBNORG0000009828","Anasimyia transfuga","TM","24 26 35 37 39 46 47 48 49","OSGB"
"114","NBNORG0000009828","Anasimyia transfuga","SU","10 20 26 30 31 33 36 39 40 56 58 66 67 77 82 94 98","OSGB"
"115","NBNORG0000009828","Anasimyia transfuga","TR","01 06 35","OSGB"
"116","NBNORG0000009828","Anasimyia transfuga","SK","04 09 35 42 44 46 47 48 49 53 63 73 80 97","OSGB"
"117","NBNORG0000009828","Anasimyia transfuga","NT","42 53","OSGB"
"118","NBNORG0000009828","Anasimyia transfuga","TQ","01 05 15 16 17 19 26 29 31 35 41 47 48 49 50 58 60 68 76 77 89 92 96 99","OSGB"
"119","NBNORG0000009828","Anasimyia transfuga","SH","38 46 47 48 57 58","OSGB"
"120","NBNORG0000009828","Anasimyia transfuga","ST","27 28 32 33 34 38 42 44 48 55 61 66 76","OSGB"
"121","NBNORG0000009828","Anasimyia transfuga","SM","73 83","OSGB"
"122","NBNORG0000009828","Anasimyia transfuga","SY","98","OSGB"
"123","NBNORG0000009828","Anasimyia transfuga","TF","15 21 22 25 91","OSGB"
"124","NBNORG0000009828","Anasimyia transfuga","SJ","17 20 28 41 43 50 56 66 68 69 74 75 85 89 92 98 99","OSGB"
"125","NBNORG0000009828","Anasimyia transfuga","NZ","33","OSGB"
"126","NBNORG0000009670","Baccha elongata","SM","80 91 93","OSGB"
"127","NBNORG0000009670","Baccha elongata","NU","00 12","OSGB"
"128","NBNORG0000009670","Baccha elongata","NW","96","OSGB"
"129","NBNORG0000009670","Baccha elongata","NX","37 55 64 65 66 74 76 79 85 86 87 88 89 91 98","OSGB"
"130","NBNORG0000009670","Baccha elongata","NY","06 19 22 26 30 31 34 35 36 37 38 42 44 48 51 52 55 56 62 66 68 69 70 75 76 86 92 96","OSGB"
"131","NBNORG0000009670","Baccha elongata","NJ","01 02 11 12 13 14 15 25 35 42 45 54 61 71 73 82 91","OSGB"
"132","NBNORG0000009670","Baccha elongata","NM","49 55 88","OSGB"
"133","NBNORG0000009670","Baccha elongata","NN","18 30 40 41 50 52 55 58 60 62 63 65 70 72 74 79 84 86 92 95 96 97","OSGB"
"134","NBNORG0000009670","Baccha elongata","NO","02 06 10 11 12 13 14 22 29 30 31 39 42 43 45 49 59 69 76 79 89","OSGB"
"135","NBNORG0000009670","Baccha elongata","NR","76 78 79 83 88","OSGB"
"136","NBNORG0000009670","Baccha elongata","NS","18 20 32 33 34 35 38 40 43 46 48 49 53 57 66 75 77 79 84 89 94 96 99","OSGB"
"137","NBNORG0000009670","Baccha elongata","NT","07 08 17 18 27 28 33 43 48 53 54 61 64 67 71 75 77 94 96","OSGB"
"138","NBNORG0000009670","Baccha elongata","SH","46 47 53 54 57 58 61 63 64 66 68 72 75 77 83 85 87 91 93","OSGB"
"139","NBNORG0000009670","Baccha elongata","SJ","02 05 11 15 16 17 20 22 25 26 28 29 30 31 34 35 37 38 40 41 42 43 44 47 48 50 51 52 53 56 57 58 59 60 64 66 67 68 69 72 73 74 75 76 77 78 80 81 83 84 85 86 87 88 91 92 94 95 97 98 99","OSGB"
"140","NBNORG0000009670","Baccha elongata","SK","01 02 03 04 05 07 09 11 13 15 16 17 18 19 20 22 23 25 26 27 28 29 32 34 35 36 37 38 39 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 63 64 65 66 67 68 69 70 73 75 76 77 78 79 80 82 83 85 86 87 91 93 94 95 96 97","OSGB"
"141","NBNORG0000009670","Baccha elongata","SN","02 03 11 14 20 21 24 30 32 33 34 35 40 41 46 51 52 53 54 56 57 58 60 61 62 67 68 69 73 74 75 79 92 97","OSGB"
"142","NBNORG0000009670","Baccha elongata","SO","00 02 09 13 21 22 23 24 26 30 31 32 34 35 37 38 40 41 44 46 47 48 50 51 53 56 59 60 61 62 65 66 68 69 71 72 74 75 76 77 78 79 80 81 82 83 85 86 90 91 92 93 94 95 97 98","OSGB"
"143","NBNORG0000009670","Baccha elongata","SP","01 02 03 05 06 07 08 09 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 46 47 48 49 50 51 52 55 56 59 60 61 64 68 69 70 72 74 75 76 77 80 85 86 87 88 89 91 93 95 96 97 98 99","OSGB"
"144","NBNORG0000009670","Baccha elongata","SR","99","OSGB"
"145","NBNORG0000009670","Baccha elongata","SS","21 22 32 41 48 49 58 59 64 69 74 78 83 84 87 88 90 91 94 97 98","OSGB"
"146","NBNORG0000009670","Baccha elongata","ST","02 07 11 12 13 14 16 17 18 20 21 22 23 24 26 27 29 30 31 32 35 36 38 40 41 43 44 45 46 47 49 50 51 52 53 54 55 56 57 58 59 60 61 63 64 65 66 67 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 86 88 89 90 91 93 97","OSGB"
"147","NBNORG0000009670","Baccha elongata","SU","00 01 02 03 06 08 09 10 12 13 14 16 20 21 22 23 24 26 28 29 30 31 33 34 35 36 37 38 39 40 42 44 49 50 51 52 53 56 57 58 60 61 62 65 66 67 68 69 70 71 72 73 74 75 77 78 79 81 82 83 84 85 86 87 90 91 92 93 94 95 96 97 98 99","OSGB"
"148","NBNORG0000009670","Baccha elongata","SV","80 81 91","OSGB"
"149","NBNORG0000009670","Baccha elongata","SW","53 54 61 62 64 72 74 75 82 83 84 95 96 97","OSGB"
"150","NBNORG0000009670","Baccha elongata","SX","05 15 16 17 19 25 26 27 35 36 37 38 44 45 46 47 54 58 64 67 73 74 86 87 88 89 95 96 97 98 99","OSGB"
"151","NBNORG0000009670","Baccha elongata","SY","08 09 18 39 49 58 59 67 68 69 78 79 88 89 97 98","OSGB"
"152","NBNORG0000009670","Baccha elongata","NC","22 40 50 80","OSGB"
"153","NBNORG0000009670","Baccha elongata","ND","13","OSGB"
"154","NBNORG0000009670","Baccha elongata","NG","26 32 36 61 84 87","OSGB"
"155","NBNORG0000009670","Baccha elongata","NH","18 22 27 32 45 52 53 54 55 59 64 66 67 68 69 70 73 74 75 76 79 80 81 85 90 91 95 96","OSGB"
"156","NBNORG0000009670","Baccha elongata","SE","00 01 03 04 05 07 10 11 12 13 14 15 18 20 21 23 24 28 30 34 35 36 40 43 44 46 50 51 52 54 55 58 60 62 63 64 65 66 68 69 71 73 74 76 77 78 81 83 86 88 90 91 92 98 99","OSGB"
"157","NBNORG0000009670","Baccha elongata","TR","03 04 05 06 13 14 15 16 23 24 26 34 35","OSGB"
"158","NBNORG0000009670","Baccha elongata","TV","59","OSGB"
"159","NBNORG0000009670","Baccha elongata","V","95 98 99","OSNI"
"160","NBNORG0000009670","Baccha elongata","X","19","OSNI"
"161","NBNORG0000009670","Baccha elongata","SZ","08 09 19 29 38 39 47 48 49 57 58 59 68 69 99","OSGB"
"162","NBNORG0000009670","Baccha elongata","TA","08 09 11 21","OSGB"
"163","NBNORG0000009670","Baccha elongata","TF","00 01 02 04 08 09 10 11 17 18 22 25 36 38 46 47 55 63 71 80 81 90 91 93","OSGB"
"164","NBNORG0000009670","Baccha elongata","TG","01 03 04 10 14 20 22 24 30 31 32 33 42","OSGB"
"165","NBNORG0000009670","Baccha elongata","TL","00 01 02 03 04 05 08 09 10 11 14 16 17 18 19 24 25 27 28 29 30 35 38 40 41 42 44 45 51 52 53 54 56 57 60 63 65 66 68 70 74 77 78 84 86 87 88 90 92 93 94 95 97","OSGB"
"166","NBNORG0000009670","Baccha elongata","TM","01 02 04 05 06 07 08 09 13 14 15 17 23 24 25 26 34 35 36 37 39 44 45 46 47 49","OSGB"
"167","NBNORG0000009670","Baccha elongata","TQ","01 02 03 04 05 06 07 08 09 10 13 14 15 16 17 18 19 21 24 25 26 27 28 29 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 52 53 54 55 56 57 58 59 60 63 64 65 66 67 68 69 71 73 75 76 77 78 81 83 84 85 86 87 88 89 93 94 95 96 98 99","OSGB"
"168","NBNORG0000009670","Baccha elongata","NZ","01 05 09 10 14 15 16 19 22 23 25 33 34 43 44 51 60 71 80 81 90","OSGB"
"169","NBNORG0000009670","Baccha elongata","SC","27 38 39 49","OSGB"
"170","NBNORG0000009670","Baccha elongata","SD","20 21 29 30 33 34 37 38 39 41 47 48 51 53 54 55 57 58 59 60 63 66 70 71 73 74 75 76 78 80 81 86 87 90 92 93 96 97","OSGB"
"171","NBNORG0000009879","Blera fallax","NH","70 81 90 91 92 94","OSGB"
"172","NBNORG0000009879","Blera fallax","NJ","00 01 02 05","OSGB"
"173","NBNORG0000009879","Blera fallax","NO","19","OSGB"
"174","NBNORG0000009804","Brachyopa bicolor","TF","00 91","OSGB"
"175","NBNORG0000009804","Brachyopa bicolor","TL","09 10 18 21 25 35 54 66 77 86","OSGB"
"176","NBNORG0000009804","Brachyopa bicolor","TM","34 45","OSGB"
"177","NBNORG0000009804","Brachyopa bicolor","NC","80","OSGB"
"178","NBNORG0000009804","Brachyopa bicolor","NS","47","OSGB"
"179","NBNORG0000009804","Brachyopa bicolor","SJ","50 51","OSGB"
"180","NBNORG0000009804","Brachyopa bicolor","SN","91","OSGB"
"181","NBNORG0000009804","Brachyopa bicolor","SO","24 77 94","OSGB"
"182","NBNORG0000009804","Brachyopa bicolor","SU","02 16 20 21 30 66 73 97","OSGB"
"183","NBNORG0000009804","Brachyopa bicolor","TQ","05 06 13 17 33 59","OSGB"
"184","NBNORG0000009805","Brachyopa insensilis","SD","38","OSGB"
"185","NBNORG0000009805","Brachyopa insensilis","SU","12 17 20 30 49 59 66 73 95 96 97","OSGB"
"186","NBNORG0000009805","Brachyopa insensilis","SN","62","OSGB"
"187","NBNORG0000009805","Brachyopa insensilis","SK","12 26 27 32 38 59 60 66 82 93","OSGB"
"188","NBNORG0000009805","Brachyopa insensilis","TM","45 46","OSGB"
"189","NBNORG0000009805","Brachyopa insensilis","SY","09 89","OSGB"
"190","NBNORG0000009805","Brachyopa insensilis","NS","42 43 48 56 65 69 75 78 79 84","OSGB"
"191","NBNORG0000009805","Brachyopa insensilis","TF","00 01 10 14 36","OSGB"
"192","NBNORG0000009805","Brachyopa insensilis","SP","31 40 41 80","OSGB"
"193","NBNORG0000009805","Brachyopa insensilis","NN","01 74 76 81 82 94 95","OSGB"
"194","NBNORG0000009805","Brachyopa insensilis","NY","42 45 54","OSGB"
"195","NBNORG0000009805","Brachyopa insensilis","SX","77","OSGB"
"196","NBNORG0000009805","Brachyopa insensilis","NJ","35 52 72 73 90 92","OSGB"
"197","NBNORG0000009805","Brachyopa insensilis","SJ","10 11 34 60","OSGB"
"198","NBNORG0000009805","Brachyopa insensilis","TQ","03 05 06 07 09 15 17 18 19 25 26 27 28 35 36 37 45 46 47 48 49 56 59 68 69 78","OSGB"
"199","NBNORG0000009805","Brachyopa insensilis","NG","84","OSGB"
"200","NBNORG0000009805","Brachyopa insensilis","TL","06 09 17 18 19 22 28 35 42 45 56 60 65 66 76 77 97","OSGB"
"201","NBNORG0000009805","Brachyopa insensilis","SH","53 57 87","OSGB"
"202","NBNORG0000009805","Brachyopa insensilis","NX","37 58 67","OSGB"
"203","NBNORG0000009805","Brachyopa insensilis","NT","17 26 27 35 36 50","OSGB"
"204","NBNORG0000009805","Brachyopa insensilis","SZ","08 58","OSGB"
"205","NBNORG0000009805","Brachyopa insensilis","SW","53","OSGB"
"206","NBNORG0000009805","Brachyopa insensilis","NO","02 03 12 24 42","OSGB"
"207","NBNORG0000009805","Brachyopa insensilis","NC","50","OSGB"
"208","NBNORG0000009805","Brachyopa insensilis","V","97 98","OSNI"
"209","NBNORG0000009805","Brachyopa insensilis","NH","32 42 44 59 63 66 67 69 80 91","OSGB"
"210","NBNORG0000009805","Brachyopa insensilis","SO","34 66 75 90 93 94 95","OSGB"
"211","NBNORG0000009805","Brachyopa insensilis","SE","31 50 55 56","OSGB"
"212","NBNORG0000009805","Brachyopa insensilis","TG","20","OSGB"
"213","NBNORG0000009805","Brachyopa insensilis","ST","32 57 60 66 85 87 97","OSGB"
"214","NBNORG0000009806","Brachyopa pilosa","SO","02 32 77","OSGB"
"215","NBNORG0000009806","Brachyopa pilosa","SU","20 21 26 30 49 73 83 95 96 97 98","OSGB"
"216","NBNORG0000009806","Brachyopa pilosa","NH","33 52 59 64 67 94","OSGB"
"217","NBNORG0000009806","Brachyopa pilosa","SY","89","OSGB"
"218","NBNORG0000009806","Brachyopa pilosa","SZ","08","OSGB"
"219","NBNORG0000009806","Brachyopa pilosa","TQ","01 04 05 09 14 15 16 19 29 35 45 54","OSGB"
"220","NBNORG0000009806","Brachyopa pilosa","TL","10 17 19 25","OSGB"
"221","NBNORG0000009806","Brachyopa pilosa","SP","09 21 27 31 91","OSGB"
"222","NBNORG0000009806","Brachyopa pilosa","ST","57","OSGB"
"223","NBNORG0000009806","Brachyopa pilosa","NC","50","OSGB"
"224","NBNORG0000009807","Brachyopa scutellaris","SU","01 02 08 11 12 20 21 30 33 42 49 50 51 56 60 62 66 67 68 71 72 73 74 75 82 92 93 94 95 97","OSGB"
"225","NBNORG0000009807","Brachyopa scutellaris","SD","20 21 38 47 48 49 53 54 57 58 59 83","OSGB"
"226","NBNORG0000009807","Brachyopa scutellaris","SJ","10 16 23 34 35 51 60 83 84 92","OSGB"
"227","NBNORG0000009807","Brachyopa scutellaris","TG","10 30","OSGB"
"228","NBNORG0000009807","Brachyopa scutellaris","TR","03 04 05 13 14 15 16 23 24","OSGB"
"229","NBNORG0000009807","Brachyopa scutellaris","NT","27 36 50","OSGB"
"230","NBNORG0000009807","Brachyopa scutellaris","NN","01","OSGB"
"231","NBNORG0000009807","Brachyopa scutellaris","SS","48","OSGB"
"232","NBNORG0000009807","Brachyopa scutellaris","SZ","38 48 57 58 59 69","OSGB"
"233","NBNORG0000009807","Brachyopa scutellaris","SE","01 07 09 11 14 20 21 35 53 59 60 68 88 98","OSGB"
"234","NBNORG0000009807","Brachyopa scutellaris","NG","84","OSGB"
"235","NBNORG0000009807","Brachyopa scutellaris","NZ","01 15 16 43","OSGB"
"236","NBNORG0000009807","Brachyopa scutellaris","SX","78 89 96","OSGB"
"237","NBNORG0000009807","Brachyopa scutellaris","NH","32 80","OSGB"
"238","NBNORG0000009807","Brachyopa scutellaris","V","98 99","OSNI"
"239","NBNORG0000009807","Brachyopa scutellaris","NX","45 77 78","OSGB"
"240","NBNORG0000009807","Brachyopa scutellaris","TQ","02 03 04 05 07 13 14 15 17 19 25 29 33 35 36 40 41 44 45 46 47 50 53 57 58 59 63 64 66 68 69 75 85 86 94 95 96","OSGB"
"241","NBNORG0000009807","Brachyopa scutellaris","TF","00 10 17 18 26 46 47 71 91","OSGB"
"242","NBNORG0000009807","Brachyopa scutellaris","SO","24 34 46 61 63 75 80 81 86 90 92 93 94","OSGB"
"243","NBNORG0000009807","Brachyopa scutellaris","ST","12 13 17 20 21 23 35 36 40 41 43 48 50 51 52 53 55 57 59 60 64 66 70 73 74 75 77 78 80 85 90 91 93","OSGB"
"244","NBNORG0000009807","Brachyopa scutellaris","TM","09 23 25 46 47 48","OSGB"
"245","NBNORG0000009807","Brachyopa scutellaris","SW","96 97","OSGB"
"246","NBNORG0000009807","Brachyopa scutellaris","SY","49 58 68 78 89","OSGB"
"247","NBNORG0000009807","Brachyopa scutellaris","SP","04 05 06 09 17 21 22 23 26 31 34 37 39 44 50 61 64 88 89 99","OSGB"
"248","NBNORG0000009807","Brachyopa scutellaris","NY","10 22 55 92","OSGB"
"249","NBNORG0000009807","Brachyopa scutellaris","TL","01 09 19 25 26 28 35 45 52 54 55 56 60 65 66 67 86 95 99","OSGB"
"250","NBNORG0000009807","Brachyopa scutellaris","SH","47 54 57 58 61 63 64 76 78 87","OSGB"
"251","NBNORG0000009807","Brachyopa scutellaris","SR","99","OSGB"
"252","NBNORG0000009807","Brachyopa scutellaris","SK","07 16 17 18 25 26 27 34 35 38 58 59 65 70 75 77 93","OSGB"
"253","NBNORG0000009807","Brachyopa scutellaris","NS","43 65 69 71 84 89","OSGB"
"254","NBNORG0000009807","Brachyopa scutellaris","SN","04","OSGB"
"255","NBNORG0000041294","Brachypalpoides lentus","TR","04 15 16","OSGB"
"256","NBNORG0000041294","Brachypalpoides lentus","SN","01 02 04 13 14 21 31 35 57 61 62 68 90","OSGB"
"257","NBNORG0000041294","Brachypalpoides lentus","TG","31","OSGB"
"258","NBNORG0000041294","Brachypalpoides lentus","NT","07 35 54 75 90","OSGB"
"259","NBNORG0000041294","Brachypalpoides lentus","NX","37 91","OSGB"
"260","NBNORG0000041294","Brachypalpoides lentus","NY","11 21 25 26","OSGB"
"261","NBNORG0000041294","Brachypalpoides lentus","TL","01 02 09 10 11 25 28 30 51 57 60 79 87 95","OSGB"
"262","NBNORG0000041294","Brachypalpoides lentus","SK","05 07 12 16 17 22 26 27 32 33 34 35 37 38 39 41 47 48 50 51 53 64 65 66 67 70 80 87","OSGB"
