"organism_key","taxon","stage","start_day","start_month","end_day","end_month"
"NBNORG0000006883","Nothogeophilus turki","mature",1,4,30,6
"NBNORG0000011649","Brachychaeteuma bagnalli","mature",1,9,30,6
"NBNORG0000011650","Brachychaeteuma bradeae","mature",1,9,30,6
"NBNORG0000024698","Metaiulus pratensis","mature",1,3,31,5
"NBNORG0000064621","Lamyctes emarginatus","mature",1,1,30,11
