"","organism_key","taxon","km100","km10","coord_system"
"19","NBNORG0000010529","Rhyacophila dorsalis","NN","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"20","NBNORG0000010529","Rhyacophila dorsalis","NO","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 63 64 65 66 67 68 69 74 75 76 77 78 79 86 87 88 89 99","OSGB"
"21","NBNORG0000010529","Rhyacophila dorsalis","NR","15 16 24 25 26 27 34 35 36 37 38 39 44 45 46 47 48 49 50 51 56 57 58 59 60 61 62 63 64 65 67 68 69 70 71 72 73 74 75 76 77 78 79 82 83 84 85 86 87 88 89 92 93 94 95 96 97 98 99","OSGB"
"22","NBNORG0000010529","Rhyacophila dorsalis","NS","00 01 02 03 04 05 06 07 08 09 10 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"23","NBNORG0000010529","Rhyacophila dorsalis","NT","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 80 81 82 83 84 85 86 87 90 91 92 93 94 95 96","OSGB"
"24","NBNORG0000010529","Rhyacophila dorsalis","NU","00 01 02 03 04 05 10 11 12 13 14 20 21 22 23","OSGB"
"25","NBNORG0000010529","Rhyacophila dorsalis","NW","95 96 97","OSGB"
"26","NBNORG0000010529","Rhyacophila dorsalis","NX","03 04 05 06 07 08 09 13 14 15 16 17 18 19 24 25 26 27 28 29 30 34 35 36 37 38 39 40 43 44 45 46 47 48 49 54 55 56 57 58 59 64 65 66 67 68 69 74 75 76 77 78 79 84 85 86 87 88 89 90 91 92 93 95 96 97 98 99","OSGB"
"27","NBNORG0000010529","Rhyacophila dorsalis","NY","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"28","NBNORG0000010529","Rhyacophila dorsalis","NZ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 50 51 52 53 60 61 62 70 71 72 80 81 90 91","OSGB"
"29","NBNORG0000010529","Rhyacophila dorsalis","SC","16 17 26 27 28 36 37 38 39 47 48 49","OSGB"
"30","NBNORG0000010529","Rhyacophila dorsalis","SD","08 09 16 17 18 19 20 21 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"31","NBNORG0000010529","Rhyacophila dorsalis","SE","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"32","NBNORG0000010529","Rhyacophila dorsalis","SH","12 13 22 23 24 27 28 29 32 33 34 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98","OSGB"
"33","NBNORG0000010529","Rhyacophila dorsalis","SJ","00 01 02 03 04 05 06 07 08 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"34","NBNORG0000010529","Rhyacophila dorsalis","SK","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"35","NBNORG0000010529","Rhyacophila dorsalis","SM","50 62 70 71 72 73 80 81 82 83 84 90 91 92 93 94","OSGB"
"36","NBNORG0000010529","Rhyacophila dorsalis","SN","00 01 02 03 04 10 11 12 13 14 15 20 21 22 23 24 25 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"37","NBNORG0000010529","Rhyacophila dorsalis","SO","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"38","NBNORG0000010529","Rhyacophila dorsalis","SP","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 89 90 91 92 93 98 99","OSGB"
"39","NBNORG0000010529","Rhyacophila dorsalis","SR","89 99","OSGB"
"40","NBNORG0000010529","Rhyacophila dorsalis","SS","09 10 11 14 19 20 21 22 30 31 32 38 39 40 41 42 43 44 48 49 50 51 52 53 54 58 59 60 61 62 63 64 68 69 70 71 72 73 74 75 77 78 79 80 81 82 83 84 87 88 89 90 91 92 93 94 96 97 98 99","OSGB"
"41","NBNORG0000010529","Rhyacophila dorsalis","ST","00 01 02 03 04 06 07 08 09 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"42","NBNORG0000010529","Rhyacophila dorsalis","SU","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"43","NBNORG0000010529","Rhyacophila dorsalis","SV","80 81 90 91","OSGB"
"44","NBNORG0000010529","Rhyacophila dorsalis","SW","32 33 42 43 44 52 53 54 61 62 63 64 65 71 72 73 74 75 76 81 82 83 84 85 86 87 93 94 95 96 97 98","OSGB"
"45","NBNORG0000010529","Rhyacophila dorsalis","SX","03 04 05 06 07 08 09 14 15 16 17 18 19 25 26 27 28 29 35 36 37 38 39 44 45 46 47 48 49 54 55 56 57 58 59 63 64 65 66 67 68 69 73 74 75 76 77 78 79 83 84 85 86 87 88 89 94 95 96 97 98 99","OSGB"
"46","NBNORG0000010529","Rhyacophila dorsalis","SY","07 08 09 18 19 28 29 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99","OSGB"
"47","NBNORG0000010529","Rhyacophila dorsalis","SZ","07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB"
"48","NBNORG0000010529","Rhyacophila dorsalis","TA","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 20 21 22 23 24 26 27 30 31 32 33 42","OSGB"
"49","NBNORG0000010529","Rhyacophila dorsalis","TF","00 01 02 03 04 05 06 07 08 09 10 13 14 15 16 17 18 19 25 26 27 28 29 35 36 37 38 39 46 47 48 49 55 56 57 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94","OSGB"
"50","NBNORG0000010529","Rhyacophila dorsalis","TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50","OSGB"
"51","NBNORG0000010529","Rhyacophila dorsalis","TL","00 01 02 03 09 10 11 12 13 20 21 22 23 30 31 32 33 40 41 42 43 44 45 50 51 52 53 60 61 62 63 64 71 79 87 88 89 90 98 99","OSGB"
"52","NBNORG0000010529","Rhyacophila dorsalis","TM","00 07 08 09 17 19 28 29 35 38 39 46 47 48 49 58 59","OSGB"
"53","NBNORG0000010529","Rhyacophila dorsalis","TQ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 15 17 18 19 20 21 22 23 25 26 27 28 29 30 31 32 33 35 36 37 38 39 40 41 42 43 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 70 71 72 73 74 75 76 79 83 85 86 89 92 94 95 96","OSGB"
"54","NBNORG0000010529","Rhyacophila dorsalis","TR","03 04 05 13 14 15 16 23 24 25 27 33 34 35 37 46 47","OSGB"
"55","NBNORG0000010529","Rhyacophila dorsalis","TV","49 59 69","OSGB"
"56","NBNORG0000010530","Rhyacophila munda","NH","70 71 80 81 90 91","OSGB"
"57","NBNORG0000010530","Rhyacophila munda","NJ","01 02 03 04 05 06 11 12 13 14 15 16 17 21 22 23 24 25 26 27 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 60 61 62 63 64 65 66 70 71 72 73 74 75 80 81 82 83 84 90 91 92 93 94","OSGB"
"58","NBNORG0000010530","Rhyacophila munda","NN","50 51 60 61 62 63 70 71 72 73 79 80 81 82 83 89 90 91 92 93 99","OSGB"
"59","NBNORG0000010530","Rhyacophila munda","NO","00 01 02 03 10 11 12 13 14 15 20 21 23 24 25 26 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 54 55 56 58 59 68 69 77 78 79 87 88 89 99","OSGB"
"60","NBNORG0000010530","Rhyacophila munda","NS","20 30 40 59 69 79 89 99","OSGB"
"61","NBNORG0000010530","Rhyacophila munda","NT","09 19 29 30 31 32 40 41 42 50 51 52 53 54 55 63 64 65 66 73 74 75 76 81 82 83 84 85 86 91 92 93 94 95 96","OSGB"
"62","NBNORG0000010530","Rhyacophila munda","NU","01 02 03 10 11 20 21","OSGB"
"63","NBNORG0000010530","Rhyacophila munda","NX","15 16 17 18 25 26 27 28 29 35 36 37 38 39 45 46 47 48 49 55 56 57 58 59 65 66 67 68 69 75 76 77 78 79 86 87 88","OSGB"
"64","NBNORG0000010530","Rhyacophila munda","NY","40 41 42 50 51 52 60 61 62 71 72 73 81 82 83 90 91 92 93","OSGB"
"65","NBNORG0000010530","Rhyacophila munda","NZ","00 01 02 03 10 11 12 13 19 29 39","OSGB"
"66","NBNORG0000010530","Rhyacophila munda","SD","56 57 58 66 67 68 75 76 77 78 85 86 87 88 94 95 96 97 98","OSGB"
"67","NBNORG0000010530","Rhyacophila munda","SE","03 04 05 06 07 08 09 13 14 15 16 17 18 19 23 24 25 26 27 28 29 30 34 35 36 37 38 39 40 46 47 48 50","OSGB"
"68","NBNORG0000010530","Rhyacophila munda","SH","33 34 36 37 43 44 45 46 47 53 54 55 56 57 58 63 64 65 66 67 68 70 71 72 73 74 75 76 77 78 80 81 82 83 84 90 91 92 93 94 95","OSGB"
"69","NBNORG0000010530","Rhyacophila munda","SJ","00 01 02 03 04 05 10 11 12 13 14 15 20 21 22 23 24 30 40 50","OSGB"
"70","NBNORG0000010530","Rhyacophila munda","SK","04 05 06 07 08 14 15 16 17 18 24 25 26 27 28 35 36 37 38 39 48 49 58 59","OSGB"
"71","NBNORG0000010530","Rhyacophila munda","SM","81 82 83 90 91 92 93 94","OSGB"
"72","NBNORG0000010530","Rhyacophila munda","SN","00 01 02 03 04 10 11 12 13 14 21 22 23 24 33 34 35 43 44 45 53 54 55 56 57 63 64 65 66 67 68 69 74 75 76 77 78 79 84 85 86 87 88 89 91 92 93 96 97 98 99","OSGB"
"73","NBNORG0000010530","Rhyacophila munda","SO","01 02 03 04 06 07 08 09 11 12 13 14 17 18 19 22 23 24 25 33 34 35 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68","OSGB"
"74","NBNORG0000010530","Rhyacophila munda","SS","30 31 32 40 41 42 50 51 52 60 61 62 63 64 71 72 73 74 80 81 82 83 84 90 91 92 93 94","OSGB"
"75","NBNORG0000010530","Rhyacophila munda","ST","00 01 02 03 04","OSGB"
"76","NBNORG0000010530","Rhyacophila munda","SW","32 33 42 43 44 52 53 54 95 96 97 98","OSGB"
"77","NBNORG0000010530","Rhyacophila munda","SX","05 06 07 08 15 16 17 18 25 26 27 28 35 36 37 38 45 46 47 48 49 54 55 56 57 58 59 64 65 66 67 68 69 74 75 76 77 78 79 85 86 87 88 89 98 99","OSGB"
"78","NBNORG0000010530","Rhyacophila munda","SY","08 09","OSGB"
"79","NBNORG0000010531","Rhyacophila obliterata","NC","10 11 12 13 20 21 22 23 30 31 32 33","OSGB"
"80","NBNORG0000010531","Rhyacophila obliterata","NG","77 78 79 87 88 89 97 98 99","OSGB"
"81","NBNORG0000010531","Rhyacophila obliterata","NH","30 31 32 40 41 42 50 51 52 60 70 71 72 80 81 82 83 90 91 92 93 94 95 96","OSGB"
"82","NBNORG0000010531","Rhyacophila obliterata","NJ","00 01 02 03 04 05 06 10 11 12 13 14 15 16 17 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 60 61 62 63 64 65 66 70 71 72 73 74 75 76 80 81 82 83 84 85 86 90 91 92 93 95 96","OSGB"
"83","NBNORG0000010531","Rhyacophila obliterata","NK","02 03","OSGB"
"84","NBNORG0000010531","Rhyacophila obliterata","NM","45 46 47 55 56 57 65 66 67 71 72 73 81 82 83 91 92 93","OSGB"
"85","NBNORG0000010531","Rhyacophila obliterata","NN","04 05 06 14 15 16 24 25 26 48 49 54 55 56 58 59 60 64 65 66 68 69 70 74 75 76 79 80 86 87 88 89 90 91 96 97 98 99","OSGB"
"86","NBNORG0000010531","Rhyacophila obliterata","NO","00 01 06 07 08 09 10 11 13 14 15 16 17 18 19 23 24 25 26 27 28 29 30 31 33 34 35 37 38 39 40 41 44 45 46 47 48 49 50 51 54 55 56 58 59 64 65 66 68 69 76 77 78 79 86 87 88 89 99","OSGB"
"87","NBNORG0000010531","Rhyacophila obliterata","NS","40 42 43 44 50 52 53 54 60 62 63 64 68 69 72 73 74 78 79 82 83 84 88 89 98 99","OSGB"
"88","NBNORG0000010531","Rhyacophila obliterata","NT","08 09 10 19 20 30 31 32 33 34 39 41 42 43 44 49 51 52 53 54 55 59 60 61 62 63 64 65 66 70 71 72 73 74 75 76 80 81 82 83 84 85 86 90 91 92 93","OSGB"
"89","NBNORG0000010531","Rhyacophila obliterata","NU","00 01 02 03 10 11 12 13 20 21","OSGB"
"90","NBNORG0000010531","Rhyacophila obliterata","NX","48 49 58 59 67 68 69 77 78 79 87 88 89","OSGB"
"91","NBNORG0000010531","Rhyacophila obliterata","NY","11 12 13 18 19 20 21 22 23 28 29 30 31 32 33 38 39 40 41 42 43 44 45 46 50 51 52 53 54 55 56 60 61 62 63 64 65 66 69 70 71 72 73 74 78 79 80 81 82 83 84 85 88 89 90 91 92 93 94 95 98 99","OSGB"
"92","NBNORG0000010531","Rhyacophila obliterata","NZ","00 01 02 03 04 05 08 09 10 18 19 29 30 40 50 60 70 71 80 81 90 91","OSGB"
"93","NBNORG0000010531","Rhyacophila obliterata","SD","29 39 49 54 55 56 57 62 63 64 65 66 67 68 69 72 73 74 75 76 77 78 79 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"94","NBNORG0000010531","Rhyacophila obliterata","SE","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 36 37 38 39 47 48 49 57 58 59 67 68 69 78 79 88 89 94 95 96 98 99","OSGB"
"95","NBNORG0000010531","Rhyacophila obliterata","SH","55 56 57 61 62 63 65 66 67 70 71 72 73 74 75 76 77 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98","OSGB"
"96","NBNORG0000010531","Rhyacophila obliterata","SJ","00 01 02 03 04 05 06 07 08 12 13 14 15 16 22 23 24 25 30 33 34 35 40 50 94 95 96 97 98 99","OSGB"
"97","NBNORG0000010531","Rhyacophila obliterata","SK","04 05 06 07 08 09 14 15 16 17 18 19 27 28 29 37 38 39","OSGB"
"98","NBNORG0000010531","Rhyacophila obliterata","SN","60 61 62 70 71 72 73 74 80 81 82 83 84 87 88 89 91 92 93 94 97 98 99","OSGB"
"99","NBNORG0000010531","Rhyacophila obliterata","SO","01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 31 32 33 34 35 36 37 38 39 48 49 50 51 52 58 59 60 61 62 70 71 72","OSGB"
"100","NBNORG0000010531","Rhyacophila obliterata","SS","41 42 43 51 52 53 54 61 62 63 64 72 73 74 75 77 78 79 82 83 84 87 88 89 97 98 99","OSGB"
"101","NBNORG0000010531","Rhyacophila obliterata","ST","00 10 20","OSGB"
"102","NBNORG0000010531","Rhyacophila obliterata","SU","30 31 32 33 34 40 41 42 43 44 50 51 52 53 54 62 63 64","OSGB"
"103","NBNORG0000010531","Rhyacophila obliterata","SY","08 09 18 19 28 29","OSGB"
"104","NBNORG0000010531","Rhyacophila obliterata","TA","04 05 06 08 09 14 15 16","OSGB"
"105","NBNORG0000010532","Glossosoma boltoni","NC","24 25 26 34 35 36 44 45 46","OSGB"
"106","NBNORG0000010532","Glossosoma boltoni","NG","20 30 31 40 41 95 96 97","OSGB"
"107","NBNORG0000010532","Glossosoma boltoni","NH","01 02 03 05 06 07 11 12 13 15 16 17 21 22 23 80 81 90 91 92 93 94 95 96","OSGB"
"108","NBNORG0000010532","Glossosoma boltoni","NJ","00 01 02 03 04 05 06 11 12 13 14 15 16 22 23 24 25 26 30 32 33 34 35 36 40 42 43 44 50","OSGB"
"109","NBNORG0000010532","Glossosoma boltoni","NM","29 39 49 81 82 83 84 85 86 91 92 93 94 95 96","OSGB"
"110","NBNORG0000010532","Glossosoma boltoni","NN","01 02 03 04 05 06 42 43 44 45 46 52 53 54 55 56 60 61 62 63 64 65 66 70 71 72 73 74 75 80 81 82 83 84 85 86 87 89 90 91 92 93 94 95 96 97 99","OSGB"
"111","NBNORG0000010532","Glossosoma boltoni","NO","00 01 02 03 04 05 06 07 09 10 11 12 13 14 15 16 20 21 23 24 25 26 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 63 64 65 66 67 74 75 76 77","OSGB"
"112","NBNORG0000010532","Glossosoma boltoni","NR","82 83 84 92 93 94","OSGB"
"113","NBNORG0000010532","Glossosoma boltoni","NS","02 03 04 14 42 43 44 45 46 47 52 53 54 55 56 57 58 59 62 63 64 65 66 67 68 69 77 78 79 88 89 98 99","OSGB"
"114","NBNORG0000010532","Glossosoma boltoni","NT","02 03 04 08 09 12 13 14 16 17 18 19 21 22 23 24 26 27 28 29 31 32 33 34 36 37 38 39 40 41 42 43 44 46 47 48 49 50 51 52 53 54 56 57 58 60 61 62 63 64 66 67 68 70 71 72 73 74 75 76 80 81 82 83 84 85 86 90 91 92 93 94 95 96","OSGB"
"115","NBNORG0000010532","Glossosoma boltoni","NU","00 01 02 03 10 11 12 13","OSGB"
"116","NBNORG0000010532","Glossosoma boltoni","NW","97","OSGB"
"117","NBNORG0000010532","Glossosoma boltoni","NX","07 08 09 17 18 19 26 27 28 30 35 36 37 38 40 45 46 47 48 55 56 57 65 66 67 90 91 92","OSGB"
"118","NBNORG0000010532","Glossosoma boltoni","NY","00 01 02 03 10 11 12 13 20 21 22 23 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 57 60 61 62 63 64 65 66 67 69 70 71 72 73 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"119","NBNORG0000010532","Glossosoma boltoni","NZ","00 01 02 03 04 05 06 07 09 10 11 12 13 14 15 20 21 22 23 24 25 30 31 32 40 60 61 70 71 80 81 90 91","OSGB"
"120","NBNORG0000010532","Glossosoma boltoni","SC","16 17 26 27 28 36 37 38 39 47 48 49","OSGB"
"121","NBNORG0000010532","Glossosoma boltoni","SD","09 16 17 18 19 26 27 28 29 34 35 36 37 38 39 40 41 42 44 45 46 47 48 49 50 51 52 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"122","NBNORG0000010532","Glossosoma boltoni","SE","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40 41 43 44 45 46 47 48 49 50 51 53 54 55 57 58 59 60 61 67 68 69 77 78 79 87 88 89 99","OSGB"
"123","NBNORG0000010532","Glossosoma boltoni","SH","32 33 34 36 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 90 91 92 93 94 95 96 97 98","OSGB"
"124","NBNORG0000010532","Glossosoma boltoni","SJ","00 01 02 03 04 05 06 07 08 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 40 41 42 43 44 45 50 51 52 69 79 87 88 89 94 95 96 97 98 99","OSGB"
"125","NBNORG0000010532","Glossosoma boltoni","SK","03 04 05 06 07 08 09 13 14 15 16 17 18 19 23 24 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 42 43 44 47 48 49 50 52 53 54 59 69","OSGB"
"126","NBNORG0000010532","Glossosoma boltoni","SN","02 03 04 12 13 14 15 22 23 24 25 33 34 35 43 44 45 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 75 76 77 78 79 80 81 82 83 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
