organism_key,taxon,km100,km10,coord_system
NBNORG0000008967,Coenagrion puella,NM,80 83,OSGB
NBNORG0000008967,Coenagrion puella,NN,43 53 84 86 95,OSGB
NBNORG0000008967,Coenagrion puella,NO,04 06 10 11 12 13 14 21 22 24 25 35 41 42 43 53 54 65 79 88,OSGB
NBNORG0000008967,Coenagrion puella,NR,67 76 77 78 79 85 89 95,OSGB
NBNORG0000008967,Coenagrion puella,NS,20 24 27 33 34 35 36 37 46 47 48 49 51 55 56 57 62 64 65 66 69 75 76 77 85 87 89 94 95 96 97 98 99,OSGB
NBNORG0000008967,Coenagrion puella,NT,00 01 06 07 08 09 10 11 14 16 17 19 20 25 26 27 36 37 42 46 47 52 53 54 56 57 58 62 64 67 86 96,OSGB
NBNORG0000008967,Coenagrion puella,NU,12 13 21,OSGB
NBNORG0000008967,Coenagrion puella,NX,15 35 36 37 45 46 55 56 64 65 66 67 74 75 76 77 78 85 86 87 88 89 95 96 97 98 99,OSGB
NBNORG0000008967,Coenagrion puella,NY,00 01 02 03 06 07 08 09 10 16 17 18 21 22 25 26 30 31 32 35 37 42 43 44 45 46 52 55 56 62 69 70 77 86 92,OSGB
NBNORG0000008967,Coenagrion puella,NZ,02 05 06 07 11 13 14 15 16 17 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 41 42 43 44 52 61 71 80 90,OSGB
NBNORG0000008967,Coenagrion puella,SC,49,OSGB
NBNORG0000008967,Coenagrion puella,SD,17 18 20 21 26 27 28 29 30 31 32 33 34 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 70 71 72 73 74 75 80 83 85 90,OSGB
NBNORG0000008967,Coenagrion puella,SE,01 04 05 10 11 12 13 14 15 16 19 20 21 22 23 24 25 27 28 29 30 31 32 35 36 37 38 40 41 42 43 44 45 48 49 50 51 53 54 55 57 58 60 61 62 63 64 65 66 68 69 70 71 72 73 74 76 77 79 80 81 82 83 84 86 87 88 89 90 91 92 93 94 98 99,OSGB
NBNORG0000008967,Coenagrion puella,SH,12 22 23 27 28 33 34 36 37 38 43 44 45 46 47 48 52 53 55 56 57 58 60 61 62 63 64 66 67 68 70 71 72 73 75 76 77 78 80 83 84 85 86 87 88 94 95 96,OSGB
NBNORG0000008967,Coenagrion puella,SJ,01 02 03 04 05 06 07 10 11 12 13 15 16 17 18 20 21 22 23 24 25 26 27 28 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008967,Coenagrion puella,SK,00 01 02 04 06 10 12 16 17 18 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 66 67 68 69 70 71 72 73 77 78 79 80 81 83 85 86 88 89 90 94 96 97 98,OSGB
NBNORG0000008967,Coenagrion puella,SM,70 72 73 80 81 82 83 90 91 92 93,OSGB
NBNORG0000008967,Coenagrion puella,SN,00 01 02 03 10 11 12 13 14 20 21 22 23 24 30 31 32 33 34 35 40 41 42 43 44 45 50 51 52 53 54 55 56 57 58 61 62 63 64 65 66 67 68 69 71 72 73 74 76 77 79 80 81 82 86 87 88 89 90 91 92 95 96 97 98,OSGB
NBNORG0000008967,Coenagrion puella,SO,00 02 03 04 05 06 07 09 10 11 12 13 14 15 16 17 18 19 20 21 24 25 26 27 28 30 31 32 33 34 35 36 37 38 39 43 44 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008967,Coenagrion puella,SP,00 01 02 03 04 05 06 07 08 09 10 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008967,Coenagrion puella,SR,89 99,OSGB
NBNORG0000008967,Coenagrion puella,SS,09 19 20 21 30 31 40 41 42 43 44 48 49 50 51 53 54 58 59 60 63 64 69 74 78 79 80 81 82 84 87 88 89 90 91 92 94 96 97 98 99,OSGB
NBNORG0000008967,Coenagrion puella,ST,00 01 03 04 06 07 08 09 10 11 12 14 16 17 18 19 22 23 24 25 27 28 29 30 31 32 33 34 35 36 38 39 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 59 63 64 65 66 67 68 69 71 72 73 74 75 76 77 78 79 80 81 82 84 85 86 88 89 90 91 92 94 95 96 98,OSGB
NBNORG0000008967,Coenagrion puella,SU,00 01 02 03 06 07 08 09 10 11 12 13 14 18 19 20 21 22 23 24 25 26 28 29 30 31 32 33 34 36 38 39 40 41 42 43 44 46 47 48 49 50 51 52 53 56 57 58 59 60 61 63 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008967,Coenagrion puella,SW,32 33 42 43 53 54 61 62 63 64 71 72 73 74 75 84 85 94 95 96 97,OSGB
NBNORG0000008967,Coenagrion puella,SX,05 06 07 15 17 18 27 35 36 37 38 39 45 46 47 49 54 55 56 57 58 59 64 65 66 67 68 73 74 75 76 77 78 79 84 85 86 87 88 89 95 97 98 99,OSGB
NBNORG0000008967,Coenagrion puella,SY,08 09 18 19 29 39 49 58 59 66 67 68 69 78 79 88 89 98 99,OSGB
NBNORG0000008967,Coenagrion puella,SZ,07 08 09 19 29 38 39 47 48 49 57 58 59 68 69 89 99,OSGB
NBNORG0000008967,Coenagrion puella,TA,02 03 04 05 08 10 11 12 13 14 17 27 32 41,OSGB
NBNORG0000008967,Coenagrion puella,TF,00 01 02 06 07 10 11 12 13 15 16 17 20 21 22 23 24 25 26 27 28 30 31 33 34 35 36 38 40 41 46 48 49 50 51 52 55 56 57 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94,OSGB
NBNORG0000008967,Coenagrion puella,TG,00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50,OSGB
NBNORG0000008967,Coenagrion puella,TL,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008967,Coenagrion puella,TM,01 02 03 04 05 06 07 08 09 11 13 14 15 16 17 18 19 22 23 24 25 26 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59,OSGB
NBNORG0000008967,Coenagrion puella,TQ,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 81 82 83 84 85 86 87 89 91 92 93 94 95 96 97 99,OSGB
NBNORG0000008967,Coenagrion puella,TR,01 02 03 04 05 06 13 14 15 16 23 24 25 26 34 35 36 37,OSGB
NBNORG0000008967,Coenagrion puella,TV,59,OSGB
NBNORG0000008968,Coenagrion hastulatum,NH,70 80 81 90 91 92 94,OSGB
NBNORG0000008968,Coenagrion hastulatum,NJ,02 40 71,OSGB
NBNORG0000008968,Coenagrion hastulatum,NN,79 95,OSGB
NBNORG0000008968,Coenagrion hastulatum,NO,04 19 39 49 59,OSGB
NBNORG0000008971,Erythromma najas,SE,32 36 40 42 50 53 57 61 62 63 65 66 71 72 73 74 80 82 83 84 90 92 98,OSGB
NBNORG0000008971,Erythromma najas,SJ,10 20 22 26 32 33 37 39 40 41 42 43 45 46 47 48 49 50 51 53 54 56 57 58 64 65 66 67 68 69 70 75 76 77 78 84 85 87 88 92 94,OSGB
NBNORG0000008971,Erythromma najas,SK,00 01 20 22 23 30 31 32 36 37 40 41 42 43 44 46 47 48 49 50 51 52 53 60 61 62 63 64 68 70 71 72 73 78 79 80 81 83 86 93 96 97,OSGB
NBNORG0000008971,Erythromma najas,SN,98,OSGB
NBNORG0000008971,Erythromma najas,SO,12 19 44 46 56 60 61 62 63 65 66 67 70 71 72 74 75 76 77 78 80 81 82 83 84 85 86 87 88 93 94 95 96 97 99,OSGB
NBNORG0000008971,Erythromma najas,SP,04 05 06 07 08 09 10 13 15 16 17 18 19 20 22 24 25 26 27 28 29 30 32 34 35 36 37 38 39 40 41 42 44 45 46 47 49 50 51 53 55 56 57 58 59 61 62 63 64 65 66 67 68 69 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008971,Erythromma najas,SS,59 69 78 79 91,OSGB
NBNORG0000008971,Erythromma najas,ST,01 07 12 17 22 25 28 29 31 32 33 34 36 38 42 43 44 48 52 53 55 58 66 67 71 73 74 76 80 81 84 85 86 96 97,OSGB
NBNORG0000008971,Erythromma najas,SU,03 08 09 10 18 19 20 21 29 30 31 32 34 39 40 41 42 43 46 47 48 49 50 51 56 58 59 66 67 68 69 70 73 74 75 76 77 78 80 82 84 85 86 87 88 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008971,Erythromma najas,SX,86 87 98 99,OSGB
NBNORG0000008971,Erythromma najas,SY,08 29 49 59 88 89 98 99,OSGB
NBNORG0000008971,Erythromma najas,SZ,09 19 38 39 48 49 58 59 68 69 89,OSGB
NBNORG0000008971,Erythromma najas,TA,03 04 05 13 14,OSGB
NBNORG0000008971,Erythromma najas,TF,00 07 10 11 12 13 15 16 20 21 22 25 26 30 31 33 34 35 36 38 40 50 51 55 57 60 61 62 63 70 71 72 73 74 83 84 91 92 93,OSGB
NBNORG0000008971,Erythromma najas,TG,00 01 02 03 04 10 11 12 13 14 20 21 22 23 30 31 32 33 40 41 42 50,OSGB
NBNORG0000008971,Erythromma najas,TL,00 01 02 03 04 05 07 08 09 10 11 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 56 57 58 59 64 65 66 67 68 69 70 71 74 75 76 77 78 79 80 82 83 84 85 86 87 88 89 91 93 94 96 99,OSGB
NBNORG0000008971,Erythromma najas,TM,03 04 05 06 07 13 14 15 16 17 18 22 23 24 25 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 58 59,OSGB
NBNORG0000008971,Erythromma najas,TQ,00 01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 57 58 59 60 61 62 63 64 65 66 67 70 71 72 73 74 75 76 77 78 79 81 82 83 84 85 87 91 92 93 94 96 97,OSGB
NBNORG0000008971,Erythromma najas,TR,01 02 03 04 05 06 13 15 16 26 34 35,OSGB
NBNORG0000008972,Ceriagrion tenellum,SH,33 62 63 64,OSGB
NBNORG0000008972,Ceriagrion tenellum,SM,72 93,OSGB
NBNORG0000008972,Ceriagrion tenellum,SN,03 13 31 66 69,OSGB
NBNORG0000008972,Ceriagrion tenellum,SP,40,OSGB
NBNORG0000008972,Ceriagrion tenellum,SS,50,OSGB
NBNORG0000008972,Ceriagrion tenellum,ST,55,OSGB
NBNORG0000008972,Ceriagrion tenellum,SU,00 10 11 12 20 21 30 31 40 42 47 49 50 56 66 73 75 76 84 85 86 91 94 95 96 97 98,OSGB
NBNORG0000008972,Ceriagrion tenellum,SW,53 62 64 72 73 74 75 96,OSGB
NBNORG0000008972,Ceriagrion tenellum,SX,05 06 17 18 27 29 55 56 58 59 66 68 69,OSGB
NBNORG0000008972,Ceriagrion tenellum,SY,08 78 88 89 98 99,OSGB
NBNORG0000008972,Ceriagrion tenellum,SZ,08 09 19 29 39,OSGB
NBNORG0000008972,Ceriagrion tenellum,TF,91,OSGB
NBNORG0000008972,Ceriagrion tenellum,TQ,01 05 08 16 42 43 53,OSGB
NBNORG0000008973,Lestes barbarus,SU,98,OSGB
NBNORG0000008973,Lestes barbarus,SZ,39,OSGB
NBNORG0000008973,Lestes barbarus,TG,42,OSGB
NBNORG0000008973,Lestes barbarus,TQ,77 78 87,OSGB
NBNORG0000008973,Lestes barbarus,TR,36,OSGB
NBNORG0000008974,Lestes sponsa,HY,20,OSGB
NBNORG0000008974,Lestes sponsa,NB,33,OSGB
NBNORG0000008974,Lestes sponsa,NC,01 02 03 13 14 23 24 26 31 32 35 37 40 41 46 50 52 70 75 80 84,OSGB
NBNORG0000008974,Lestes sponsa,ND,05 07 13 16 23 27 29 39 49,OSGB
NBNORG0000008974,Lestes sponsa,NF,60 72,OSGB
NBNORG0000008974,Lestes sponsa,NG,35 42 43 46 51 60 61 62 72 73 75 83 88 89 94 95 96 97,OSGB
NBNORG0000008974,Lestes sponsa,NH,06 10 12 15 19 20 21 22 25 31 32 33 35 36 41 42 43 44 45 51 52 54 55 56 57 63 64 65 66 67 68 69 70 71 73 74 75 76 77 78 79 80 81 84 85 87 90 91 92 93 94 95 96 98,OSGB
NBNORG0000008974,Lestes sponsa,NJ,01 02 03 04 05 11 12 13 15 16 22 23 25 26 30 31 35 36 40 41 46 50 55 56 60 62 63 64 65 71 80 90 91 93,OSGB
NBNORG0000008974,Lestes sponsa,NK,02 03 05,OSGB
NBNORG0000008974,Lestes sponsa,NM,34 45 47 48 56 64 66 67 71 73 76 80 81 82 83 86 90 91 92 93 95,OSGB
NBNORG0000008974,Lestes sponsa,NN,00 02 03 04 06 07 17 24 25 28 34 35 40 42 43 45 54 55 59 64 69 70 72 74 75 76 78 79 80 81 82 84 85 86 89 94 95,OSGB
NBNORG0000008974,Lestes sponsa,NO,03 04 05 06 09 10 11 12 16 19 20 21 22 23 24 29 30 31 35 36 39 41 42 43 45 49 51 53 54 55 56 59 65 69 79 87 89,OSGB
NBNORG0000008974,Lestes sponsa,NR,27 37 39 61 62 64 65 67 74 75 76 77 78 79 85 86 87 88 89 93 94 99,OSGB
NBNORG0000008974,Lestes sponsa,NS,03 15 24 33 35 36 37 39 45 46 47 48 49 53 54 55 57 59 61 62 64 65 66 67 69 70 75 76 77 78 80 85 86 87 89 94 95 96 97 98 99,OSGB
NBNORG0000008974,Lestes sponsa,NT,00 06 07 09 14 17 18 19 20 24 25 26 27 31 36 37 41 42 43 46 47 48 52 53 54 55 57 62 67 72 82 83 86 93 96,OSGB
NBNORG0000008974,Lestes sponsa,NU,00 02 04 12 13 14 20 21 22,OSGB
NBNORG0000008974,Lestes sponsa,NX,06 15 25 26 35 36 37 39 43 45 46 47 48 55 56 57 58 65 66 67 68 74 75 76 77 78 79 84 85 86 89 95 96 97 99,OSGB
NBNORG0000008974,Lestes sponsa,NY,00 01 02 03 06 08 10 11 12 15 16 17 21 25 26 27 30 33 35 36 37 44 45 46 52 55 56 65 66 69 77 78 94 95 97 98,OSGB
NBNORG0000008974,Lestes sponsa,NZ,00 02 03 04 05 06 07 09 13 14 15 16 18 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 41 42 43 44 50 51 52 60 61 70 71 80 90,OSGB
NBNORG0000008974,Lestes sponsa,SC,27 37,OSGB
NBNORG0000008974,Lestes sponsa,SD,09 17 19 20 21 28 29 30 31 32 33 37 38 39 41 42 43 45 46 47 48 49 50 51 52 53 54 57 58 59 60 61 63 64 68 70 71 72 74 75 80 81 82 83 86 91 92 94,OSGB
NBNORG0000008974,Lestes sponsa,SE,01 06 10 11 12 14 15 16 17 18 19 20 21 23 24 26 27 28 29 30 31 32 35 36 37 40 41 42 43 45 48 49 50 54 55 57 58 60 63 64 65 66 69 70 71 72 73 74 76 78 79 80 81 82 83 86 88 89 90 91 93 96 98 99,OSGB
NBNORG0000008974,Lestes sponsa,SH,22 27 28 29 33 34 36 37 38 39 44 46 47 48 49 53 54 55 56 57 58 61 62 63 64 70 71 72 73 74 75 76 77 80 81 87 90 91 93 94 95 96,OSGB
NBNORG0000008974,Lestes sponsa,SJ,00 02 07 12 17 18 20 21 22 23 25 26 28 30 31 32 33 34 35 37 39 40 41 42 43 44 45 46 47 49 50 51 53 54 55 56 57 58 59 60 62 65 66 67 68 69 70 72 74 75 77 78 79 81 84 85 87 88 91 92 94 96 97 98 99,OSGB
NBNORG0000008974,Lestes sponsa,SK,00 01 02 04 07 16 17 20 21 22 23 25 26 27 28 30 31 32 34 35 36 40 41 42 43 44 45 46 47 48 49 50 51 53 55 57 58 59 60 61 62 63 64 66 67 68 69 70 71 72 73 78 79 80 81 82 83 85 86 88 89 90 91 96,OSGB
NBNORG0000008974,Lestes sponsa,SM,70 72 73 80 81 82 83 90 91 92 93,OSGB
NBNORG0000008974,Lestes sponsa,SN,00 01 02 03 10 11 12 13 14 20 22 23 24 30 31 32 33 34 35 40 41 42 43 44 45 50 51 52 53 54 55 56 57 58 61 62 63 64 65 66 67 68 69 71 72 74 75 76 77 78 79 80 81 84 87 88 89 90 91 92 93 95 96 97 98,OSGB
NBNORG0000008974,Lestes sponsa,SO,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 24 25 27 28 34 35 39 44 46 47 49 50 51 53 57 58 59 60 61 65 66 67 68 69 70 71 72 73 74 75 76 77 78 81 82 83 84 85 86 87 88 90 93 94 95 96 97 99,OSGB
NBNORG0000008974,Lestes sponsa,SP,04 05 06 07 09 13 15 16 18 19 23 25 26 27 28 29 34 35 36 37 38 39 45 46 48 50 51 59 61 62 63 64 66 67 68 69 71 72 74 75 76 77 78 81 82 83 84 85 86 87 91 92 93 94 95 96 97 98 99,OSGB
NBNORG0000008974,Lestes sponsa,SR,89 99,OSGB
NBNORG0000008974,Lestes sponsa,SS,19 21 31 40 43 48 49 50 51 52 59 60 69 74 78 79 88 89 93 98,OSGB
NBNORG0000008974,Lestes sponsa,ST,03 07 08 09 14 17 18 19 25 28 29 32 38 42 43 45 46 47 48 55 56 57 58 59 66 68 69 74 97,OSGB
NBNORG0000008974,Lestes sponsa,SU,00 08 09 10 11 18 20 21 22 26 28 29 30 31 32 39 40 41 42 46 47 49 50 51 56 59 66 68 72 73 75 76 77 82 83 84 85 86 87 91 92 93 94 95 96 97 98,OSGB
NBNORG0000008974,Lestes sponsa,SW,53 61 63 64 71 72 73 74 75 85 95 96,OSGB
NBNORG0000008974,Lestes sponsa,SX,05 06 17 18 27 35 36 38 39 49 55 56 58 66 77 78 87 98,OSGB
NBNORG0000008974,Lestes sponsa,SY,08 09 19 29 78 88 89 98 99,OSGB
NBNORG0000008974,Lestes sponsa,SZ,08 09 19 29 39 48 49 58 59,OSGB
NBNORG0000008974,Lestes sponsa,TA,00 01 03 04 05 08 11 12 13 14 17 27 41,OSGB
NBNORG0000008974,Lestes sponsa,TF,00 01 07 10 11 12 16 17 18 20 21 22 24 25 26 33 36 38 46 47 49 52 55 57 61 62 70 71 74 80 81 82 83 84 90 91 92 93,OSGB
NBNORG0000008974,Lestes sponsa,TG,01 03 04 10 11 12 13 14 20 21 22 23 30 31 32 40 41 42 50,OSGB
NBNORG0000008974,Lestes sponsa,TL,00 01 02 03 04 05 08 10 13 14 15 16 18 19 20 21 22 23 24 27 28 29 30 31 32 35 36 37 38 39 41 42 44 45 46 47 48 49 56 57 58 59 64 66 67 68 69 74 75 77 78 79 84 85 87 88 89 91 93 94 95 96 97 98 99,OSGB
NBNORG0000008974,Lestes sponsa,TM,01 03 04 06 07 08 11 13 14 15 16 17 18 19 22 23 24 25 26 27 29 34 35 36 37 38 39 44 45 46 47 48 49 59,OSGB
NBNORG0000008974,Lestes sponsa,TQ,00 01 03 05 06 07 08 13 15 16 17 18 19 21 23 24 26 27 29 33 34 40 41 42 43 44 49 50 51 53 54 55 58 60 61 63 64 66 67 73 74 75 76 77 78 81 82 85 87 91 92 93 94 96 97,OSGB
NBNORG0000008974,Lestes sponsa,TR,01 02 03 06 16 26 35,OSGB
NBNORG0000008975,Lestes dryas,TF,61 62 71 82 84 91 92,OSGB
NBNORG0000008975,Lestes dryas,TG,01 03 04 10 12 13 21,OSGB
NBNORG0000008975,Lestes dryas,TL,31 89 91 96 97 99,OSGB
NBNORG0000008975,Lestes dryas,TM,07 08,OSGB
NBNORG0000008975,Lestes dryas,TQ,57 58 59 63 67 77 78 83 87 89 96 97 98 99,OSGB
NBNORG0000008975,Lestes dryas,TR,06 35 36,OSGB
NBNORG0000008976,Calopteryx virgo,NG,50 60,OSGB
NBNORG0000008976,Calopteryx virgo,NM,34 45 46 54 56 57 63 64 65 73 74 75 80 81 82 83 86 90 92 93,OSGB
NBNORG0000008976,Calopteryx virgo,NN,04,OSGB
NBNORG0000008976,Calopteryx virgo,NR,35 46 76 78 79 88 89 99,OSGB
NBNORG0000008976,Calopteryx virgo,NY,10 13 30 55,OSGB
NBNORG0000008976,Calopteryx virgo,SD,19 28 29 37 38 39 47 48 49,OSGB
NBNORG0000008976,Calopteryx virgo,SE,97 98 99,OSGB
NBNORG0000008976,Calopteryx virgo,SH,22 23 33 34 43 44 45 46 54 55 56 57 60 62 63 64 65 66 71 72 73 75 76 77 83 85 94 96 97,OSGB
NBNORG0000008976,Calopteryx virgo,SJ,01 04 06 07 10 11 14 15 16 17 20 21 22 24 26 30 31 32 33 34 35 40 41 43 44 45 46 50 51 52 53 60 61 62 63 64 65 66 70 71 72 74 80 81 90 91 92,OSGB
NBNORG0000008976,Calopteryx virgo,SK,02,OSGB
NBNORG0000008976,Calopteryx virgo,SM,72 80 81 82 83 90 91 92 93,OSGB
NBNORG0000008976,Calopteryx virgo,SN,00 01 02 03 10 11 12 13 14 21 22 23 24 32 33 34 40 41 42 45 50 51 52 54 55 57 58 60 62 63 64 65 66 67 68 69 70 71 74 76 77 78 79 80 84 85 90 92 93 94 96 97,OSGB
NBNORG0000008976,Calopteryx virgo,SO,00 02 03 04 05 06 07 08 09 10 12 13 14 15 16 19 20 21 24 25 27 28 29 30 31 32 33 34 35 36 37 38 39 41 43 44 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98,OSGB
NBNORG0000008976,Calopteryx virgo,SP,00 01 03 04 05 06 07 08 10 11 12 14 15 16 17 18 20 22 23 25 26 27 28 29 33 35 36 37 41 42 43 44 45 46 50 51 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 72 73 74 75 76 77 81 82 84 85 86 87 94,OSGB
NBNORG0000008976,Calopteryx virgo,SR,89 99,OSGB
NBNORG0000008976,Calopteryx virgo,SS,09 20 21 30 31 32 40 41 42 43 50 51 52 53 54 58 59 60 61 62 63 64 69 71 72 73 74 78 79 80 81 82 83 84 87 88 89 90 91 92 94 97 98,OSGB
NBNORG0000008976,Calopteryx virgo,ST,00 01 03 04 06 07 08 09 10 11 12 13 16 17 18 19 20 21 22 23 27 28 29 30 31 32 35 38 39 40 42 43 44 45 46 47 50 51 52 53 54 55 56 57 58 60 61 63 64 65 66 67 68 69 71 72 74 75 76 77 78 79 81 84 85 86 87 90 91 92 94 95 96 97,OSGB
NBNORG0000008976,Calopteryx virgo,SU,00 01 05 08 09 10 11 12 18 19 20 21 22 26 29 30 31 32 33 34 36 38 39 40 41 42 43 44 46 47 48 49 50 51 52 53 54 56 59 60 62 65 66 67 68 70 71 72 73 74 75 76 77 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98,OSGB
NBNORG0000008976,Calopteryx virgo,SW,32 33 42 43 53 54 61 62 63 64 71 72 73 74 75 84 85 86 95 96 97,OSGB
NBNORG0000008976,Calopteryx virgo,SX,04 05 06 07 08 15 16 17 18 25 26 27 28 29 35 36 37 38 39 44 45 46 47 48 49 55 56 57 58 59 64 65 66 67 68 69 74 75 76 77 78 79 84 85 86 87 88 89 97 98 99,OSGB
NBNORG0000008976,Calopteryx virgo,SY,08 09 18 19 29 39 49 58 59 68 69 78 88 89 98 99,OSGB
NBNORG0000008976,Calopteryx virgo,SZ,09 19 29 38 39 48 49 57 58,OSGB
NBNORG0000008976,Calopteryx virgo,TA,08,OSGB
NBNORG0000008976,Calopteryx virgo,TL,10 21 92,OSGB
NBNORG0000008976,Calopteryx virgo,TM,03,OSGB
NBNORG0000008976,Calopteryx virgo,TQ,00 01 02 03 04 05 06 07 08 10 11 12 13 14 15 16 20 21 22 23 24 25 26 27 31 32 33 34 35 36 37 39 40 41 42 43 44 50 51 52 53 54 55 60 61 62 63 64 65 66 70 71 72 73 74 75 76 81 82 83 91,OSGB
NBNORG0000008977,Calopteryx splendens,NT,27 37 47 67 73 84 85 86 93 95 96,OSGB
NBNORG0000008977,Calopteryx splendens,NU,00 20 21,OSGB
NBNORG0000008977,Calopteryx splendens,NX,86,OSGB
NBNORG0000008977,Calopteryx splendens,NY,02 13 14 15 24 25 26 34 35 36 37 42 43 45 46 51 52 53 54 63 88,OSGB
NBNORG0000008977,Calopteryx splendens,NZ,06 08 11 13 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 33 34 35 36 41 42,OSGB
NBNORG0000008977,Calopteryx splendens,SD,20 21 30 31 33 38 41 42 43 44 45 46 47 48 50 51 52 53 54 56 57 58 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 85 91 94 95,OSGB
NBNORG0000008977,Calopteryx splendens,SE,04 05 12 13 14 15 18 23 24 25 27 28 30 31 32 33 34 35 36 37 38 39 40 42 44 45 46 47 48 50 51 53 54 55 56 57 60 61 62 63 64 65 66 70 71 72 73 74 75 76 77 80 82 83 87 90 92 94 97 98,OSGB
NBNORG0000008977,Calopteryx splendens,SH,22 23 24 33 37 38 46 47 56 77 83 93 94,OSGB
NBNORG0000008977,Calopteryx splendens,SJ,03 04 06 07 10 11 14 20 21 22 23 24 30 31 32 33 34 35 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 95 96 97 98 99,OSGB
NBNORG0000008977,Calopteryx splendens,SK,00 01 02 03 04 07 08 10 11 12 13 14 15 17 20 21 22 23 26 27 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 77 78 79 80 81 83 84 85 86 87 88 89 90 91 93 95 96 97,OSGB
NBNORG0000008977,Calopteryx splendens,SM,72 90 91,OSGB
NBNORG0000008977,Calopteryx splendens,SN,14 21 24 34 40 42 45 50 51 52 54 58 62 63 64 65 66 68 92 96 97,OSGB
NBNORG0000008977,Calopteryx splendens,SO,02 03 04 05 06 12 13 14 16 19 20 21 24 25 29 30 34 35 36 37 38 40 41 42 43 44 45 47 48 50 51 52 53 54 55 56 57 58 60 61 62 63 64 65 66 67 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB
