"","organism_key","taxon","km100","km10","coord_system"
"23","NBNORG0000017096","Brachyptera risi","NJ","00 01 10 20 30 40","OSGB"
"24","NBNORG0000017096","Brachyptera risi","NM","44 45 46 54 55 56 64 65 66","OSGB"
"25","NBNORG0000017096","Brachyptera risi","NN","20 21 22 30 31 32 40 41 42 89 99","OSGB"
"26","NBNORG0000017096","Brachyptera risi","NO","07 08 09 17 18 19 25 26 27 28 29 35 36 37 38 39 45 46 47 48 49 55 56 57 58 59 65 66 67 75 76 77","OSGB"
"27","NBNORG0000017096","Brachyptera risi","NS","17 18 19 27 28 29 37 38 39 47 48 49 57 58 59 63 64 65 73 74 75 83 84 85","OSGB"
"28","NBNORG0000017096","Brachyptera risi","NT","52 53 54 62 63 64 72 73 74 90","OSGB"
"29","NBNORG0000017096","Brachyptera risi","NU","00 10","OSGB"
"30","NBNORG0000017096","Brachyptera risi","NX","25 26 27 28 35 36 37 38 45 46 47 48 90 91 92 93 95","OSGB"
"31","NBNORG0000017096","Brachyptera risi","NY","00 01 02 03 04 05 06 10 11 12 13 14 15 16 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 70 71 72 73 74 75 76 77 78 79 80 81 82 83 86 87 88 89 90 91 92 93 95 96 97 98 99","OSGB"
"32","NBNORG0000017096","Brachyptera risi","NZ","00 01 02 03 05 06 07 08 09 10 11 15 16 17 18 19 20 21 60 61 70 71 80 81 90 91","OSGB"
"33","NBNORG0000017096","Brachyptera risi","SD","08 09 17 18 19 26 27 28 29 33 34 35 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 64 65 66 67 68 69 70 71 72 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"34","NBNORG0000017096","Brachyptera risi","SE","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 33 34 35 36 37 38 40 45 46 47 48 49 50 57 58 59 67 68 69 77 78 79 87 88 89 97 98 99","OSGB"
"35","NBNORG0000017096","Brachyptera risi","SH","60 70 80 81 82 90 91 92 93","OSGB"
"36","NBNORG0000017096","Brachyptera risi","SJ","00 01 02 03 10 11 12 13 20 21 22 23 30 31 32 33 40 41 42 43 50 51 52 60 61 74 75 76 84 85 86 87 88 92 93 94 95 96 97 98 99","OSGB"
"37","NBNORG0000017096","Brachyptera risi","SK","02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 39 43 44 45 46 47 48 49 58 59 60 70 80","OSGB"
"38","NBNORG0000017096","Brachyptera risi","SM","72 73 80 81 82 83 84 90 91 92 93 94","OSGB"
"39","NBNORG0000017096","Brachyptera risi","SN","00 01 02 03 04 10 11 12 13 14 15 20 21 22 23 24 25 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 82 83 84 85 86 87 88 89 90 91 92 93 94 95 97 98 99","OSGB"
"40","NBNORG0000017096","Brachyptera risi","SO","01 02 03 07 08 09 11 12 13 16 17 18 19 21 22 23 26 27 28 29 36 37 38 39 40 41 45 46 47 48 49 50 51 52 55 56 57 58 59 60 61 62 65 66 67 68 69 70 71 72 75 76 77 78 79 85 86 87 88 89","OSGB"
"41","NBNORG0000017096","Brachyptera risi","SP","68 69 78 79 88 89","OSGB"
"42","NBNORG0000017096","Brachyptera risi","SR","99","OSGB"
"43","NBNORG0000017096","Brachyptera risi","SS","09 19 20 21 22 30 31 32 40 41 42 43 50 51 52 53 54 60 61 62 63 64 68 69 71 72 73 74 78 79 80 81 82 83 84 88 89 90 91 93 94 98 99","OSGB"
"44","NBNORG0000017096","Brachyptera risi","ST","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 40 41 42 49 50 51 52 53 59 60 61 62 63 66 67 68 69 71 72 73 76 77 78 79 86 87 88","OSGB"
"45","NBNORG0000017096","Brachyptera risi","SU","00 01 10 11 20 21 22 30 31 32 40 41 42 50 51 52 55 56 57 60 61 62 65 66 67 70 71 72 75 76 77 81 82 83 91 92 93","OSGB"
"46","NBNORG0000017096","Brachyptera risi","SW","84 85 86 94 95 96 97","OSGB"
"47","NBNORG0000017096","Brachyptera risi","SX","04 05 06 07 08 15 16 17 18 25 26 27 28 35 36 37 38 39 46 47 48 49 54 55 56 57 58 59 63 64 65 66 67 68 69 73 74 75 76 77 78 79 83 84 85 86 87 88 89 97 98 99","OSGB"
"48","NBNORG0000017096","Brachyptera risi","SY","08 09 18 19 28 29","OSGB"
"49","NBNORG0000017096","Brachyptera risi","SZ","09 19 29 39 49","OSGB"
"50","NBNORG0000017096","Brachyptera risi","TA","08 09","OSGB"
"51","NBNORG0000017096","Brachyptera risi","TL","10 11 20 21 30 31 54 55 56 64 65 66 73 74 75 76 83 84 85 93 94 95","OSGB"
"52","NBNORG0000017096","Brachyptera risi","TQ","01 02 03 19 21 22 23 29 31 32 33 39 41 42 43 50 51 52 53 54 55 60 61 62 63 64 65 70 71 72 73 74 75 80 81 82","OSGB"
"53","NBNORG0000017097","Taeniopteryx nebulosa","NH","21 22 23 31 32 33 41 42 43 90 91 92","OSGB"
"54","NBNORG0000017097","Taeniopteryx nebulosa","NJ","00 01 02 10 11 12 94 95 96","OSGB"
"55","NBNORG0000017097","Taeniopteryx nebulosa","NK","04 05 06 14 15","OSGB"
"56","NBNORG0000017097","Taeniopteryx nebulosa","NN","97 98 99","OSGB"
"57","NBNORG0000017097","Taeniopteryx nebulosa","NO","07 08 09 17 18 19","OSGB"
"58","NBNORG0000017097","Taeniopteryx nebulosa","NT","70 80 90","OSGB"
"59","NBNORG0000017097","Taeniopteryx nebulosa","NX","92 93 95","OSGB"
"60","NBNORG0000017097","Taeniopteryx nebulosa","NY","02 03 04 05 06 10 12 13 14 15 16 20 22 23 24 25 26 27 30 32 33 34 35 36 37 40 41 42 43 44 45 46 47 50 51 52 53 54 55 56 57 58 60 61 62 63 64 66 67 68 70 71 72 73 74 76 77 78 79 80 81 82 83 84 87 88 89 90 91 92 97 98 99","OSGB"
"61","NBNORG0000017097","Taeniopteryx nebulosa","NZ","00 01 02 10 11 12 20 21 30 31 40 60 61 70 71 80 81 90 91","OSGB"
"62","NBNORG0000017097","Taeniopteryx nebulosa","SD","18 19 28 29 38 39 48 49 55 56 57 58 59 65 66 67 68 69 75 76 77 78 79 88 89","OSGB"
"63","NBNORG0000017097","Taeniopteryx nebulosa","SE","19 23 24 25 26 27 28 29 33 34 35 36 37 38 39 43 44 45 46 47 48 49 51 52 53 54 55 56 57 58 59 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 96 97 98 99","OSGB"
"64","NBNORG0000017097","Taeniopteryx nebulosa","SH","90","OSGB"
"65","NBNORG0000017097","Taeniopteryx nebulosa","SJ","00 01 10 11 12 13 20 21 22 23 30 31 32 33 40 41 42 43 50 51 52 53 60 61 62 63 70 71 72 73 80 81 94 95 96 97","OSGB"
"66","NBNORG0000017097","Taeniopteryx nebulosa","SK","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 39 43 44 45 46 47 50 51 60 61 70 71 79 80 81 89 90 91 92 96 97 98 99","OSGB"
"67","NBNORG0000017097","Taeniopteryx nebulosa","SN","43 44 45 53 54 55 56 57 63 64 65 66 67 74 75 76 77 87 88 89 97 98 99","OSGB"
"68","NBNORG0000017097","Taeniopteryx nebulosa","SO","07 08 09 16 17 18 19 26 27 28 29 36 37 38 39 40 41 42 45 46 47 48 49 50 51 52 55 56 57 58 59 60 61 62 64 65 66 67 68 69 74 75 76 77 78 79 84 85 86 87 88 89 94 95 96 97 98","OSGB"
"69","NBNORG0000017097","Taeniopteryx nebulosa","SP","04 05 06 07 08 12 13 14 15 16 22 23 24 25 26 27 30 32 33 34 35 36 37 40 45 46 47 50 55 56 57 59 65 66 67 68 69 73 74 75 76 77 78 79 83 84 85 86 87 88 89 93 94 95 96 97 98 99","OSGB"
"70","NBNORG0000017097","Taeniopteryx nebulosa","SS","40 41 42 43 50 51 52 53 60 61 62 63","OSGB"
"71","NBNORG0000017097","Taeniopteryx nebulosa","ST","49 59 69 90 91","OSGB"
"72","NBNORG0000017097","Taeniopteryx nebulosa","SU","00 01 10 11 20 21 22 30 31 32 38 39 40 41 42 48 49 58 59 77 78 79 86 87 88 89 96 97 98 99","OSGB"
"73","NBNORG0000017097","Taeniopteryx nebulosa","SX","48 49 58 59 68 69","OSGB"
"74","NBNORG0000017097","Taeniopteryx nebulosa","SY","99","OSGB"
"75","NBNORG0000017097","Taeniopteryx nebulosa","SZ","09 19 28 29 38 39 48 49","OSGB"
"76","NBNORG0000017097","Taeniopteryx nebulosa","TA","00 01 06 07 08 09 10 11 20 21 30 31 40 41","OSGB"
"77","NBNORG0000017097","Taeniopteryx nebulosa","TF","00 01 02 06 07 08 09 10 11 12 14 15 16 17 18 19 24 25 26 27 28 29 34 35 36 37 38 39 45 46 47 48 49 55 56 57 58 60 70 80","OSGB"
"78","NBNORG0000017097","Taeniopteryx nebulosa","TL","04 05 06 09 14 15 16 68 69 78 79 88 89","OSGB"
"79","NBNORG0000017097","Taeniopteryx nebulosa","TQ","06 07 08","OSGB"
"80","NBNORG0000017098","Nemoura avicularis","NH","21 22 23 31 32 33 41 42 43 80 81 90 91 92","OSGB"
"81","NBNORG0000017098","Nemoura avicularis","NJ","00 01 02 10 11 12 20 94 95 96","OSGB"
"82","NBNORG0000017098","Nemoura avicularis","NK","04 05 06 14 15","OSGB"
"83","NBNORG0000017098","Nemoura avicularis","NN","89 97 98 99","OSGB"
"84","NBNORG0000017098","Nemoura avicularis","NO","07 08 09 17 18 19 27 28 29","OSGB"
"85","NBNORG0000017098","Nemoura avicularis","NS","86 87 88 96 97 98","OSGB"
"86","NBNORG0000017098","Nemoura avicularis","NT","06 07 08 70 80 90","OSGB"
"87","NBNORG0000017098","Nemoura avicularis","NY","10 20 21 22 30 31 32 40 41 42 50 56 57 58 60 66 67 68 70 76 77 78 79 80 81 82 87 88 89 90 91 92 95 96 97 98 99","OSGB"
"88","NBNORG0000017098","Nemoura avicularis","NZ","00 01 02 05 06 07 10 11 12 15 16 17 20 21 22 50 51 52 53 60 61 62 70 71 72 80 81 90 91","OSGB"
"89","NBNORG0000017098","Nemoura avicularis","SD","18 19 28 29 38 39 50 51 52 56 57 58 59 60 61 62 64 65 66 67 68 69 70 71 72 74 75 76 77 78 79 80 81 82 83 84 85 86 90 91 92 93 94 95 96 97 98 99","OSGB"
"90","NBNORG0000017098","Nemoura avicularis","SE","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 33 34 35 36 37 38 40 43 44 45 46 47 53 54 55 56 57 58 59 60 63 64 65 66 67 68 69 70 73 74 75 76 77 78 79 80 81 83 84 85 86 87 88 89 90 91 94 95 96 97 98 99","OSGB"
"91","NBNORG0000017098","Nemoura avicularis","SH","80 81 82 90 91 92","OSGB"
"92","NBNORG0000017098","Nemoura avicularis","SJ","00 01 02 10 20 30 40 41 50 51 52 60 61 62 70 71 72 89 96 97 98 99","OSGB"
"93","NBNORG0000017098","Nemoura avicularis","SK","04 05 06 07 08 09 14 15 16 17 18 19 24 25 26 27 28 29 35 36 37 38 39 40 41 48 49 50 51 60 61 68 69 78 79 88 89 96 97 98 99","OSGB"
"94","NBNORG0000017098","Nemoura avicularis","SN","54 55 56 57 64 65 66 67 74 75 76 77 87 88 89 97 98 99","OSGB"
"95","NBNORG0000017098","Nemoura avicularis","SO","07 08 09 18 19 27 28 29 36 37 38 39 45 46 47 48 49 50 51 52 55 56 57 58 59 60 61 62 65 66 67 68 69 70 71 72 74 75 76 77 78 79 84 85 86 87 88 89 91 92 93 94 95 96","OSGB"
"96","NBNORG0000017098","Nemoura avicularis","SP","00 01 02 03 10 11 12 13 20 21 22 23 49 53 54 55 59 63 64 65 69 73 74 75","OSGB"
"97","NBNORG0000017098","Nemoura avicularis","SS","30 31 32 40 41 42 50 51 52 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84","OSGB"
"98","NBNORG0000017098","Nemoura avicularis","ST","00 10 20 59 69 76 77 78 79 86 87 88 96 97 98","OSGB"
"99","NBNORG0000017098","Nemoura avicularis","SU","00 01 10 11 20 21 30 31 40 41 42 50 51 52 60 61 62 72 73 74 75 76 77 82 83 84 85 86 87 92 93 94 95 96 97","OSGB"
"100","NBNORG0000017098","Nemoura avicularis","SW","73 74 75 83 84 85 86 87 93 94 95 96 97","OSGB"
"101","NBNORG0000017098","Nemoura avicularis","SX","05 06 07 39 46 47 48 49 56 57 58 59 66 67 68 69 78 79 89","OSGB"
"102","NBNORG0000017098","Nemoura avicularis","SY","08 09 18 19 28 29","OSGB"
"103","NBNORG0000017098","Nemoura avicularis","SZ","09 19 29 39","OSGB"
"104","NBNORG0000017098","Nemoura avicularis","TA","00 01 04 05 06 07 08 09 10 11 12 14 15 16 20 21 22 30 31 32 40 41","OSGB"
"105","NBNORG0000017098","Nemoura avicularis","TF","06 07 08 09 16 17 18 19 25 26 27 28 29 35 36 37 38 39 45 46 47 48 49 50 51 52 53 55 56 57 58 60 61 62 63 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94","OSGB"
"106","NBNORG0000017098","Nemoura avicularis","TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32","OSGB"
"107","NBNORG0000017098","Nemoura avicularis","TL","23 24 25 33 34 35 43 44 45 64 65 66 68 69 70 71 74 75 76 77 78 79 80 81 84 85 86 87 88 89 90 91 93 94 95 97 98 99","OSGB"
"108","NBNORG0000017098","Nemoura avicularis","TM","02 03 04 05 07 08 09 12 13 14 15 18 19 22 23 24 25 26 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59","OSGB"
"109","NBNORG0000017098","Nemoura avicularis","TQ","05 06 07 10 11 12 20 21 22 30 31 32 33 41 42 43 44 50 51 52 53 54 60 61 62 63 64 70 71 72 79 80 81 82 89 99","OSGB"
"110","NBNORG0000017099","Nemoura cambrica","NH","32 33 34 42 43 44 52 53 54 90 91 92 94 95 96","OSGB"
"111","NBNORG0000017099","Nemoura cambrica","NJ","00 01 02 04 05 06 10 11 12 14 15 16 20 30 40","OSGB"
"112","NBNORG0000017099","Nemoura cambrica","NO","07 08 09 17 18 19 25 26 27 28 29 35 36 37 38 39 45 46 47 48 49","OSGB"
"113","NBNORG0000017099","Nemoura cambrica","NS","51 52 53 61 62 63 71 72 73 75 76 77 78 79 85 86 87 88 89 95 96 97 98 99","OSGB"
"114","NBNORG0000017099","Nemoura cambrica","NX","90 91 92","OSGB"
"115","NBNORG0000017099","Nemoura cambrica","NY","00 01 02 10 11 12 20 21 22 30 31 32 40 41 42 43 50 51 52 53 60 61 62 63 71 72 73 81 82 83 85 86 87 90 91 92 93 95 96 97","OSGB"
"116","NBNORG0000017099","Nemoura cambrica","NZ","00 05 06 07 10 15 16 17 70 71 72 80 81 90 91","OSGB"
"117","NBNORG0000017099","Nemoura cambrica","SD","08 09 18 19 27 28 29 33 34 35 37 38 39 41 42 43 44 45 47 48 49 50 51 52 53 54 55 56 60 61 62 63 64 65 66 70 71 72 73 74 75 76 81 82 83 84 85 86 87 90 91 92 93 94 95 96 97 98 99","OSGB"
"118","NBNORG0000017099","Nemoura cambrica","SE","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 18 19 20 21 30 31 42 43 44 52 53 54 62 63 64 79 80 81 86 87 88 89 90 91 96 97 98 99","OSGB"
"119","NBNORG0000017099","Nemoura cambrica","SH","80 81 82 90 91 92 93 94","OSGB"
"120","NBNORG0000017099","Nemoura cambrica","SJ","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 25 30 31 32 33 34 35 40 41 42 43 44 45 50 51 52 53 60 61 62 63 70 71 72 73","OSGB"
"121","NBNORG0000017099","Nemoura cambrica","SK","04 05 06 09 14 15 16 17 18 19 24 25 26 27 28 29 30 31 32 35 36 37 38 39 40 41 42 46 47 48 50 51 52 56 57 58 60 61 70 72 73 74 80 81 82 83 84 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"122","NBNORG0000017099","Nemoura cambrica","SN","77 78 79 87 88 89 91 92 93 97 98 99","OSGB"
"123","NBNORG0000017099","Nemoura cambrica","SO","01 02 03 07 08 09 11 12 13 18 19 21 22 23 36 37 38 39 46 47 48 49 54 55 56 57 58 59 64 65 66 67 68 69 74 75 76 77 78 79 86 87 88 89 96 97 98","OSGB"
"124","NBNORG0000017099","Nemoura cambrica","SP","06 07 08 13 14 15 16 17 18 23 24 25 30 31 32 33 34 35 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 63 64 65 66 67 68 69 74 75 76 77 78 79 85 86 87 88 89 95 96 97 98 99","OSGB"
"125","NBNORG0000017099","Nemoura cambrica","SS","20 21 22 30 31 32 40 41 42 43 50 51 52 53 54 60 61 62 63 64 72 73 74 82 83 84","OSGB"
"126","NBNORG0000017099","Nemoura cambrica","ST","10 11 12 20 21 22 30 31 32 40 41 42 50 51 54 55 56 60 61 64 65 66 74 75 76 77 78 86 87 88 96 97 98","OSGB"
"127","NBNORG0000017099","Nemoura cambrica","SU","30 31 32 40 41 42 43 44 50 51 52 53 54 60 61 62 63 64 81 82 83 91 92 93","OSGB"
"128","NBNORG0000017099","Nemoura cambrica","SX","39 48 49 58 59 67 68 69 77 78 79 87 88 89","OSGB"
"129","NBNORG0000017099","Nemoura cambrica","SY","49 59 69","OSGB"
"130","NBNORG0000017099","Nemoura cambrica","TA","00 01 06 07 08 10 11 20 21 30 31","OSGB"
"131","NBNORG0000017099","Nemoura cambrica","TF","00 01 02 03 04 05 06 07 08 09 15 16 17 18 19 26 27 28 29 36 37 38 39 46 47 48 51 52 53 60 61 62 63 70 71 72 73 80 81 82 90 91 92 93 94","OSGB"
"132","NBNORG0000017099","Nemoura cambrica","TG","00 01 02 03 04 10 11 12 13 14","OSGB"
"133","NBNORG0000017099","Nemoura cambrica","TL","05 06 07 08 09 23 24 25 33 34 35 43 44 45 60 61 62 63 68 69 70 71 72 73 78 79 80 81 82 83 87 88 89 91 92 93 94 95 97 98 99","OSGB"
"134","NBNORG0000017099","Nemoura cambrica","TM","01 02 03 04 05 07 08 09 11 12 13 14 15 19 22 23 24 25 33 34 35","OSGB"
"135","NBNORG0000017099","Nemoura cambrica","TQ","01 02 03 21 22 23 31 32 33 40 41 42 43 44 50 51 52 53 54 55 56 60 61 62 63 64 65 66 70 71 72 74 75 76 80 81 82","OSGB"
"136","NBNORG0000017099","Nemoura cambrica","TV","49 59 69","OSGB"
"137","NBNORG0000017100","Nemoura cinerea","NC","02 03 12 13 14 22 23 24 32 33 34","OSGB"
"138","NBNORG0000017100","Nemoura cinerea","NH","21 22 23 31 32 33 34 40 41 42 43 44 50 51 52 53 54 60 61 62 70 80 81 82 90 91 92","OSGB"
"139","NBNORG0000017100","Nemoura cinerea","NJ","00 01 02","OSGB"
"140","NBNORG0000017100","Nemoura cinerea","NN","20 21 22 25 26 27 30 31 32 35 36 37 40 41 42 44 45 46 47 48 54 55 56 57 58 64 65 66 67 68 69 78 79 88 89 93 94 95","OSGB"
"141","NBNORG0000017100","Nemoura cinerea","NO","00 03 04 05 06 07 08 09 10 13 14 15 16 17 18 19 20 26 27 28 29","OSGB"
"142","NBNORG0000017100","Nemoura cinerea","NS","30 37 38 39 40 47 48 49 50 51 52 53 57 58 59 61 62 63 71 72 73 75 76 77 78 79 80 81 82 85 86 87 88 89 90 91 92 95 96 97 98 99","OSGB"
"143","NBNORG0000017100","Nemoura cinerea","NT","00 01 02 07 08 09 17 18 19 27 28 29 34 35 36 44 45 46 54 55 56","OSGB"
"144","NBNORG0000017100","Nemoura cinerea","NX","25 26 27 28 35 36 37 38 39 45 46 47 48 49 57 58 59","OSGB"
"145","NBNORG0000017100","Nemoura cinerea","NY","00 01 02 10 11 12 20 21 22 30 31 40 41 42 43 50 51 52 53 56 57 58 60 61 62 63 66 67 68 70 71 76 77 78 80 81 90 91","OSGB"
"146","NBNORG0000017100","Nemoura cinerea","NZ","33 34 35 43 44 45 53 70 71 80 81 90 91","OSGB"
"147","NBNORG0000017100","Nemoura cinerea","SD","08 09 17 18 19 27 28 29 33 34 35 38 39 43 44 45 53 54 55 56 64 65 66 67 72 73 74 75 76 77 78 79 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB"
"148","NBNORG0000017100","Nemoura cinerea","SE","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 51 52 53 61 62 63 66 67 68 71 72 73 76 77 78 79 80 81 86 87 88 89 90 91 98 99","OSGB"
"149","NBNORG0000017100","Nemoura cinerea","SH","80 81 82 90 91 92 93 94 96 97 98","OSGB"
"150","NBNORG0000017100","Nemoura cinerea","SJ","00 01 02 03 04 06 07 08 11 12 13 14 16 17 18 21 22 23 30 31 32 33 40 50","OSGB"
"151","NBNORG0000017100","Nemoura cinerea","SK","09 15 16 17 18 19 25 26 27 28 29 30 31 35 36 37 38 39 40 41 50 51 61 62 63 70 71 72 73 80 81 82 83 89 90 91 97 98 99","OSGB"
"152","NBNORG0000017100","Nemoura cinerea","SO","23 24 25 33 34 35 38 39 43 44 45 48 49 58 59 66 67 68 76 77 78 86 87 88 90 91 92 93 96 97 98","OSGB"
"153","NBNORG0000017100","Nemoura cinerea","SP","00 01 02 03 06 07 08 10 11 12 13 16 17 18 20 21 22 23 26 27 28 30 31 32 33 38 39 48 49 55 56 57 58 59 61 62 63 65 66 67 71 72 73 75 76 77 79 80 81 82 83 89 90 91 92 93 99","OSGB"
"154","NBNORG0000017100","Nemoura cinerea","SS","40 41 50 51 60 61 90","OSGB"
"155","NBNORG0000017100","Nemoura cinerea","ST","00 10 20 21 30 31 40 41 98 99","OSGB"
"156","NBNORG0000017100","Nemoura cinerea","SU","02 03 04 08 09 12 13 14 18 19 20 21 22 23 24 29 30 31 33 34 35 39 40 41 42 43 44 45 46 47 50 51 52 53 54 55 56 57 60 61 62 63 64 65 66 67 70 71 72 73 74 75 76 77 80 81 82 83 84 85 86 88 89 90 91 92 93 94 95 98 99","OSGB"
"157","NBNORG0000017100","Nemoura cinerea","SX","06 07 08 16 17 18 26 27 28 49 59 69 98 99","OSGB"
"158","NBNORG0000017100","Nemoura cinerea","SY","08 09 18 19 29 39 49","OSGB"
"159","NBNORG0000017100","Nemoura cinerea","SZ","29 39 49 59 69 79 89 99","OSGB"
"160","NBNORG0000017100","Nemoura cinerea","TA","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 40 41","OSGB"
"161","NBNORG0000017100","Nemoura cinerea","TF","00 01 07 08 09 15 16 17 18 19 25 26 27 28 29 35 36 37 38 39 49 60 61 70 71 80 81 90 91 92 93 94","OSGB"
"162","NBNORG0000017100","Nemoura cinerea","TG","00 02 03 04 10 12 13 14 30 31 32 40 41 42 50 51","OSGB"
"163","NBNORG0000017100","Nemoura cinerea","TL","00 01 02 03 09 10 11 20 21 30 31 40 41 50 51 55 56 57 60 61 65 66 67 69 70 71 75 76 77 78 79 80 81 86 87 88 89 90 91 92 93 96 97 98 99","OSGB"
"164","NBNORG0000017100","Nemoura cinerea","TM","01 02 03 04 08 09 11 12 13 14 18 19 22 23 24 25 33 34 35 36 37 38 44 45 46 47 48 57 58","OSGB"
"165","NBNORG0000017100","Nemoura cinerea","TQ","00 01 02 03 04 05 06 08 09 10 11 12 13 14 15 16 18 19 20 21 22 23 24 25 26 28 29 30 31 32 33 34 36 37 38 39 40 41 42 43 44 46 47 48 49 50 51 52 53 54 56 57 58 59 60 61 62 63 64 68 69 70 71 72 73 78 79 88 89 99","OSGB"
"166","NBNORG0000017100","Nemoura cinerea","TV","49 59","OSGB"
"167","NBNORG0000017101","Nemoura dubitans","SE","03 04 05 13 14 15 23 24 25","OSGB"
"168","NBNORG0000017101","Nemoura dubitans","SJ","50 51 60 61 70 71","OSGB"
"169","NBNORG0000017101","Nemoura dubitans","SK","10 20 30 31 32 40 41 42 50 51 52","OSGB"
"170","NBNORG0000017101","Nemoura dubitans","SO","59 69 79","OSGB"
"171","NBNORG0000017101","Nemoura dubitans","SP","18 19 28 29 38 39 42 43 44 52 53 54 62 63 64","OSGB"
"172","NBNORG0000017101","Nemoura dubitans","TF","80 90","OSGB"
"173","NBNORG0000017101","Nemoura dubitans","TG","00 10 11 20 21 30 31 40 41","OSGB"
